품목비교 Historical Data
조회기간 :,2008-07-20 ~ 2018-07-18
표시기준 :,Value(Price)로 표시
순서 :,최근부터(DESC)
병합기준 :,Union
[일간 기준]
,"철광석 Fines (Daily) [중국(수입가 CFR)] 현물USD/ton","PDS 에너지 하위지수2015.01.02=100","PDS 비철금속 하위지수2015.01.02=100","PDS 철강 하위지수2015.01.02=100","PDS 석유화학 하위지수2015.01.02=100","PDS 농산물 하위지수2015.01.02=100","LMEX Index1999.04=1000","US Dollar IndexMar 1973=100","DRAMeXchange Index (DXI)2001.10.01=1000","TOCOM Index2002.05.31=100","Rogers International Commodities Index1998.07.31=1000","Rogers International Commodities Index Energy1998.07.31=1000","Rogers International Commodities Index Metals1998.07.31=1000","Rogers International Commodities Index Agriculture1998.07.31=1000"
20130305,147.03,#N/A,#N/A,#N/A,#N/A,#N/A,3357.3,76.0582,4138.38,344.49,3678.9,799.45,2480.96,1161.71
20130304,148.25,#N/A,#N/A,#N/A,#N/A,#N/A,3339.8,76.1461,3932.97,345.19,3654.84,791.21,2468.65,1158.41
20130301,150.67,#N/A,#N/A,#N/A,#N/A,#N/A,3340.6,76.165,3775.56,342.29,3664.17,793.69,2474.6,1160.64
20130228,152.24,#N/A,#N/A,#N/A,#N/A,#N/A,3386.4,75.7251,3754.32,346.66,3691.7,802.4,2502.47,1161.91
20130227,152.24,#N/A,#N/A,#N/A,#N/A,#N/A,3413.1,75.5488,3754.32,349.11,3696.52,805.93,2526.3,1153.34
20130226,151.98,#N/A,#N/A,#N/A,#N/A,#N/A,3408.7,75.6699,3741.29,351.4,3701.11,810.16,2535.83,1147.2
20130225,151.91,#N/A,#N/A,#N/A,#N/A,#N/A,3410.4,75.6135,3725.21,360.23,3714.51,818.79,2528.97,1145.47
20130222,152.86,#N/A,#N/A,#N/A,#N/A,#N/A,3405.9,75.4733,3706.48,356.98,3718.12,816.01,2522.31,1155.53
20130221,156.5,#N/A,#N/A,#N/A,#N/A,#N/A,3428.6,75.2643,3694.15,356.31,3721.55,812.08,2540.31,1160.75
20130220,160.78,#N/A,#N/A,#N/A,#N/A,#N/A,3482.1,74.911,3652.97,364.78,3777.02,828.5,2568.03,1173.04
20130219,160.11,#N/A,#N/A,#N/A,#N/A,#N/A,3514.4,74.6646,3626.22,366.71,3811.61,842.03,2604.06,1169.65
20130218,160.82,#N/A,#N/A,#N/A,#N/A,#N/A,3546.9,#N/A,3615.68,369.79,#N/A,#N/A,#N/A,#N/A
20130215,155.89,#N/A,#N/A,#N/A,#N/A,#N/A,3602.3,74.6069,3610.98,365.28,3815.72,837.86,2649.49,1168.42
20130214,155.89,#N/A,#N/A,#N/A,#N/A,#N/A,3605.8,74.462,3610.98,371.66,3830.26,845.24,2661.84,1164.7
20130213,155.89,#N/A,#N/A,#N/A,#N/A,#N/A,3591.3,74.2476,3610.98,370.19,3836.02,845.25,2668.45,1168.01
20130212,155.89,#N/A,#N/A,#N/A,#N/A,#N/A,3590.6,74.207,3610.98,371.23,3834.68,845.42,2667.09,1166.88
20130211,155.89,#N/A,#N/A,#N/A,#N/A,#N/A,3568.4,74.4078,3610.98,#N/A,3831.79,842.44,2650.83,1174.13
20130208,155.89,#N/A,#N/A,#N/A,#N/A,#N/A,3604.9,74.2714,3610.98,369.11,3842.64,839.19,2677.52,1182.37
20130207,155.89,#N/A,#N/A,#N/A,#N/A,#N/A,3565.8,74.2807,3607.12,371.55,3831.43,834.3,2660.64,1185.8
20130206,155.83,#N/A,#N/A,#N/A,#N/A,#N/A,3582.6,73.9175,3603.25,369.94,3852.14,838.34,2675.39,1192.95
20130205,154.75,#N/A,#N/A,#N/A,#N/A,#N/A,3602.5,73.8105,3571.45,362.5,3856.33,837.18,2683.17,1196.65
20130204,154.79,#N/A,#N/A,#N/A,#N/A,#N/A,3614.1,73.7688,3566.15,365.79,3844.8,830.79,2683.83,1197.72
20130201,153.34,#N/A,#N/A,#N/A,#N/A,#N/A,3613.2,73.424,3493.35,360.82,3865.69,840.4,2684.09,1198.92
20130131,153.25,#N/A,#N/A,#N/A,#N/A,#N/A,3557.9,73.4819,3493.35,356.37,3846.88,835.85,2650.92,1199.47
20130130,150.25,#N/A,#N/A,#N/A,#N/A,#N/A,3582.2,73.6164,3461.75,354.24,3855.04,835.88,2674.01,1200.41
20130129,149.34,#N/A,#N/A,#N/A,#N/A,#N/A,3519.4,73.7635,3454.73,351.75,3818.03,830.59,2626.31,1189.85
20130128,149.58,#N/A,#N/A,#N/A,#N/A,#N/A,3494.9,73.9772,3445.86,351.05,3794.03,823.14,2606.22,1187.5
20130125,149.52,#N/A,#N/A,#N/A,#N/A,#N/A,3484.1,73.9971,3434.16,349.42,3786,821.8,2611.87,1181.18
20130124,149.21,#N/A,#N/A,#N/A,#N/A,#N/A,3516.7,73.9236,3429.2,344.79,3795.65,822.14,2634.29,1183.14
20130123,148.99,#N/A,#N/A,#N/A,#N/A,#N/A,3518.4,73.746,3434.58,342.21,3789.92,818.83,2640.93,1182.28
20130122,148.07,#N/A,#N/A,#N/A,#N/A,#N/A,3515.1,73.6509,3447.62,346.23,3800.28,823.74,2633.96,1184.44
20130121,145.26,#N/A,#N/A,#N/A,#N/A,#N/A,3483.9,#N/A,3444.69,346.23,#N/A,#N/A,#N/A,#N/A
20130118,144.26,#N/A,#N/A,#N/A,#N/A,#N/A,3491.2,73.8624,3435.03,348.44,3785.51,818.98,2613.9,1185.44
20130117,145.12,#N/A,#N/A,#N/A,#N/A,#N/A,3489.1,73.4391,3432.12,339.51,3771.5,814.73,2613.79,1180.71
20130116,145.4,#N/A,#N/A,#N/A,#N/A,#N/A,3453,73.4224,3428.24,337.64,3746.61,804.29,2594.21,1182.99
20130115,150.42,#N/A,#N/A,#N/A,#N/A,#N/A,3471.8,73.2803,3439.71,342.07,3736.85,800.44,2602.38,1179.08
20130114,150.87,#N/A,#N/A,#N/A,#N/A,#N/A,3469.4,73.2829,3399.08,#N/A,3742.12,807.18,2589.46,1174.82
20130111,150.6,#N/A,#N/A,#N/A,#N/A,#N/A,3505.3,73.2755,3386.91,341.28,3715.35,800.31,2598.54,1160.88
20130110,157.99,#N/A,#N/A,#N/A,#N/A,#N/A,3527.3,73.4655,3371.25,338.14,3722.43,804.26,2618.57,1154.44
20130109,159.04,#N/A,#N/A,#N/A,#N/A,#N/A,3496.3,73.8354,3363.74,335.3,3697.59,799.15,2587.38,1150.01
20130108,159.51,#N/A,#N/A,#N/A,#N/A,#N/A,3485.5,73.7873,3356.24,332.58,3702.59,801.38,2582.54,1151.73
20130107,155.45,#N/A,#N/A,#N/A,#N/A,#N/A,3476.7,73.7169,3351.97,332.62,3699.13,800.03,2567.79,1155.15
20130104,153.21,#N/A,#N/A,#N/A,#N/A,#N/A,3488.9,73.9242,3346.17,333.52,3689.34,798.51,2574.39,1147.3
20130103,149.6,#N/A,#N/A,#N/A,#N/A,#N/A,3539.6,73.5424,3339.09,#N/A,3714.99,799.08,2622.27,1156.32
20130102,146.85,#N/A,#N/A,#N/A,#N/A,#N/A,3581.7,73.3452,3538.96,#N/A,3735.12,801.51,2653.26,1161.53
20130101,146.85,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3262.29,#N/A,#N/A,#N/A,#N/A,#N/A
20121231,146.85,#N/A,#N/A,#N/A,#N/A,#N/A,3454.5,73.5364,3262.29,#N/A,3700.1,793.7,2574.82,1166.11
20121228,141.43,#N/A,#N/A,#N/A,#N/A,#N/A,3438.6,73.4064,3262.29,328.88,3692.28,790.09,2558.7,1170.39
20121227,141.23,#N/A,#N/A,#N/A,#N/A,#N/A,3459.8,73.4025,3255.99,326.53,3701.5,791,2578.19,1171.67
20121226,138.71,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,73.3239,3247.77,322.45,3703.33,792.2,2561.91,1175.69
20121224,135.52,#N/A,#N/A,#N/A,#N/A,#N/A,3425.6,73.2518,3234.62,#N/A,3671.85,774.3,2560.22,1181.97
20121221,135.79,#N/A,#N/A,#N/A,#N/A,#N/A,3437,73.2005,3226.99,317.34,3675.52,776.48,2566.04,1179.44
20121220,136.27,#N/A,#N/A,#N/A,#N/A,#N/A,3417.5,72.9245,3208.18,319.46,3683.75,786.74,2553.71,1170.43
20121219,136.46,#N/A,#N/A,#N/A,#N/A,#N/A,3470.5,72.8141,3201.82,320.24,3705.72,784.31,2597.38,1183.34
20121218,133.98,#N/A,#N/A,#N/A,#N/A,#N/A,3500.1,72.8192,3184.57,320.1,3697.1,773.84,2610.55,1192.14
20121217,134.12,#N/A,#N/A,#N/A,#N/A,#N/A,3506.3,72.8989,3168.07,319.23,3690.41,766.02,2622.32,1197.94
20121214,130.23,#N/A,#N/A,#N/A,#N/A,#N/A,3520.2,73.0178,3138.79,316.83,3689.72,765.36,2628.62,1196.78
20121213,127.2,#N/A,#N/A,#N/A,#N/A,#N/A,3514.7,73.129,3092.23,316.59,3658.41,757.05,2626.61,1184.4
20121212,125.32,#N/A,#N/A,#N/A,#N/A,#N/A,3533.6,73.1715,3114.15,313.34,3692.21,765.8,2658.98,1189.56
20121211,125.21,#N/A,#N/A,#N/A,#N/A,#N/A,3514.9,73.2166,3114.15,310.96,3672.75,757.6,2638.48,1193.38
20121210,124.44,#N/A,#N/A,#N/A,#N/A,#N/A,3529.9,73.375,3114.15,312.07,3673.51,755.71,2647.72,1195.17
20121207,121.64,#N/A,#N/A,#N/A,#N/A,#N/A,3464.7,73.401,3114.15,311.09,3675.1,758.72,2599.58,1204.49
20121206,121.74,#N/A,#N/A,#N/A,#N/A,#N/A,3456.7,73.3551,3114.15,312.09,3686.13,762.32,2595.17,1209.01
20121205,119.43,#N/A,#N/A,#N/A,#N/A,#N/A,3486.9,73.1177,3114.15,314.5,3713.44,775.05,2602.52,1207.38
20121204,117.87,#N/A,#N/A,#N/A,#N/A,#N/A,3471.8,73.0567,3114.15,314.81,3710.17,778.94,2595.2,1198.74
20121203,117.16,#N/A,#N/A,#N/A,#N/A,#N/A,3478.6,73.1585,3114.15,318.05,3741.84,786.22,2621,1206.39
20121130,116.59,#N/A,#N/A,#N/A,#N/A,#N/A,3471.5,73.365,3114.15,318.05,3732.89,785.7,2610.29,1202.38
20121129,117.66,#N/A,#N/A,#N/A,#N/A,#N/A,3424.7,73.4182,3114.15,314.88,3733.35,782.22,2600.69,1212.56
20121128,117.5,#N/A,#N/A,#N/A,#N/A,#N/A,3358.5,73.4475,3114.15,314.54,3699.27,773.05,2555.61,1211.91
20121127,119.22,#N/A,#N/A,#N/A,#N/A,#N/A,3371.9,73.4849,3114.15,318.58,3711.41,778.4,2570.75,1208.27
20121126,119.64,#N/A,#N/A,#N/A,#N/A,#N/A,3348.4,73.4262,3114.15,317.65,3703.79,783.53,2557.67,1194.81
20121123,119.91,#N/A,#N/A,#N/A,#N/A,#N/A,3344,73.4299,3114.15,315.28,3713.04,789.78,2555.88,1191.73
20121122,120.18,#N/A,#N/A,#N/A,#N/A,#N/A,3305,#N/A,3114.15,316.47,3687.17,#N/A,#N/A,#N/A
20121121,120.44,#N/A,#N/A,#N/A,#N/A,#N/A,3295.1,73.9591,3114.15,313.04,3686.83,784.55,2509.31,1191.19
20121120,120.82,#N/A,#N/A,#N/A,#N/A,#N/A,3333.8,73.8429,3114.15,313.99,3677.11,777.35,2522.85,1192.18
20121119,121.8,#N/A,#N/A,#N/A,#N/A,#N/A,3342.9,73.7586,3114.15,310.52,3708.05,792.32,2535.61,1188.04
20121116,122.2,#N/A,#N/A,#N/A,#N/A,#N/A,3269.4,74.1795,3114.15,306.5,3642.85,774.32,2489.61,1175.64
20121115,122.95,#N/A,#N/A,#N/A,#N/A,#N/A,3289.7,73.9794,3114.15,307.84,3636.3,766.29,2509.45,1179.4
20121114,122.85,#N/A,#N/A,#N/A,#N/A,#N/A,3290.5,73.9054,3114.15,301.99,3651.08,771.79,2517.9,1179.99
20121113,122.91,#N/A,#N/A,#N/A,#N/A,#N/A,3300.9,73.8118,3114.15,300.35,3626.84,764.15,2512.42,1173.78
20121112,123.57,#N/A,#N/A,#N/A,#N/A,#N/A,3285.8,#N/A,3114.15,302,3632.64,765.69,2503.47,1178.9
20121109,123.27,#N/A,#N/A,#N/A,#N/A,#N/A,3245.4,73.7984,3114.15,299.65,3645.83,767.74,2480.82,1194.14
20121108,121.48,#N/A,#N/A,#N/A,#N/A,#N/A,3273.7,73.6972,3114.15,300.37,3638.36,758.4,2493.85,1201.66
20121107,121.95,#N/A,#N/A,#N/A,#N/A,#N/A,3256,73.6468,3114.15,305.62,3627.31,754.34,2474.12,1205.14
20121106,121.49,#N/A,#N/A,#N/A,#N/A,#N/A,3281,73.4942,3114.15,299,3695.3,785.46,2486.82,1204.17
20121105,121.66,#N/A,#N/A,#N/A,#N/A,#N/A,3251.4,73.6203,3114.15,297.06,3625,761.53,2451.48,1195.48
20121102,121.43,#N/A,#N/A,#N/A,#N/A,#N/A,3262.9,73.5157,3221.64,302.2,3615.63,752.86,2451.97,1203.63
20121101,121.56,#N/A,#N/A,#N/A,#N/A,#N/A,3318.5,73.2169,3221.64,302.85,3679.24,771.51,2497.34,1213.42
20121031,120.61,#N/A,#N/A,#N/A,#N/A,#N/A,3278.5,73.1952,3221.64,301,3665.72,768.96,2473.12,1212.78
20121030,120.8,#N/A,#N/A,#N/A,#N/A,#N/A,3264.1,73.0963,3221.64,300.17,3652.28,767.38,2456.48,1208.08
20121029,120.67,#N/A,#N/A,#N/A,#N/A,#N/A,3246,73.3662,3221.64,302.17,3655.49,770.12,2438.41,1210.78
20121026,120.76,#N/A,#N/A,#N/A,#N/A,#N/A,3288.8,73.2099,3221.64,299.42,3672.99,772.07,2461.05,1216.88
20121025,120.48,#N/A,#N/A,#N/A,#N/A,#N/A,3299.4,73.1222,3221.64,302.86,3676.01,768.82,2472.72,1222.76
20121024,119.84,#N/A,#N/A,#N/A,#N/A,#N/A,3306.1,73.1602,3221.64,302.05,3674.64,764.93,2469.71,1229.88
20121023,119.75,#N/A,#N/A,#N/A,#N/A,#N/A,3312.4,73.1155,3221.64,305.02,3687.41,771.07,2478.55,1227.32
20121022,118.71,#N/A,#N/A,#N/A,#N/A,#N/A,3354.9,72.8596,3221.64,306.56,3734.46,782.32,2511.14,1239.95
20121019,117.79,#N/A,#N/A,#N/A,#N/A,#N/A,3392.9,72.8453,3221.64,309.01,3766.68,795.79,2533.47,1237.11
20121018,117.04,#N/A,#N/A,#N/A,#N/A,#N/A,3475.1,72.3289,3221.64,312.17,3814.57,810.64,2587.02,1237.97
20121017,116.28,#N/A,#N/A,#N/A,#N/A,#N/A,3462,72.1608,3221.64,310.72,3807.45,812.3,2586.61,1228.25
20121016,114.7,#N/A,#N/A,#N/A,#N/A,#N/A,3417.6,72.5838,3221.64,311,3786.17,814.03,2555.35,1213.88
20121015,114.88,#N/A,#N/A,#N/A,#N/A,#N/A,3413.1,72.6272,3221.64,307.96,3772.79,814.06,2549.36,1203.09
20121012,115.38,#N/A,#N/A,#N/A,#N/A,#N/A,3438.2,72.6034,3221.64,311.72,3793.35,814.12,2581.58,1213.04
20121011,117.67,#N/A,#N/A,#N/A,#N/A,#N/A,3494.6,72.6499,3221.64,308.33,3833,819.3,2622.29,1228.37
20121010,119.09,#N/A,#N/A,#N/A,#N/A,#N/A,3468.3,72.7298,3221.64,308.46,3798.82,809.41,2613.69,1218.34
20121009,119.32,#N/A,#N/A,#N/A,#N/A,#N/A,3488.9,72.7745,3221.64,308.52,3820.22,813.81,2636.95,1223.11
20121008,115.42,#N/A,#N/A,#N/A,#N/A,#N/A,3516.7,#N/A,3221.64,#N/A,3779.95,792.39,2656.17,1222.11
20121005,106.46,#N/A,#N/A,#N/A,#N/A,#N/A,3568.1,72.2761,3221.64,310.03,3797.06,795.75,2689.15,1222.25
20121004,106.46,#N/A,#N/A,#N/A,#N/A,#N/A,3575.2,72.5091,3221.64,304.13,3829.36,804.31,2702.73,1231.74
20121003,106.46,#N/A,#N/A,#N/A,#N/A,#N/A,3566.8,72.8919,3221.64,306.11,3763.75,775.78,2687.9,1230.57
20121002,106.46,#N/A,#N/A,#N/A,#N/A,#N/A,3579.1,72.5378,3221.64,307.04,3825.32,803.42,2690.62,1233.11
20121001,106.46,#N/A,#N/A,#N/A,#N/A,#N/A,3581,72.6466,3221.64,304.46,3835.29,807.69,2696.49,1232.42
20120928,106.46,#N/A,#N/A,#N/A,#N/A,#N/A,3549,72.753,3223.65,304.78,3827.91,804.73,2676.33,1237.16
20120927,106.59,#N/A,#N/A,#N/A,#N/A,#N/A,3531.2,72.5638,3221.47,300.4,3792.25,801.48,2665.47,1212.96
20120926,106.59,#N/A,#N/A,#N/A,#N/A,#N/A,3495.8,72.7658,3217.17,299.99,3752.13,786.48,2633.59,1214.29
20120925,106.32,#N/A,#N/A,#N/A,#N/A,#N/A,3567,72.354,3221.38,300.51,3796.34,790.28,2676.06,1235.83
20120924,106.2,#N/A,#N/A,#N/A,#N/A,#N/A,3515.7,72.5225,3217.73,301.28,3785.78,788.65,2644.99,1238.78
20120921,108.26,#N/A,#N/A,#N/A,#N/A,#N/A,3559.9,72.2602,3214.61,302.41,3825.28,797.97,2677.86,1247.86
20120920,110.96,#N/A,#N/A,#N/A,#N/A,#N/A,3546.3,72.4364,3216.09,298.8,3798.55,789.52,2665.07,1242.97
20120919,112.7,#N/A,#N/A,#N/A,#N/A,#N/A,3579.4,72.1005,3216.1,310.28,3807.64,782.82,2684.45,1258.91
20120918,110.17,#N/A,#N/A,#N/A,#N/A,#N/A,3579.6,72.1655,3213.02,308.21,3849.11,808.47,2687.82,1246.75
20120917,105.75,#N/A,#N/A,#N/A,#N/A,#N/A,3580.3,71.968,3216.05,#N/A,3885.64,820.78,2960.26,1256.69
20120914,104.54,#N/A,#N/A,#N/A,#N/A,#N/A,3608.8,71.8119,3212.95,313.17,3971.91,840.52,2714.15,1292.99
20120913,97.89,#N/A,#N/A,#N/A,#N/A,#N/A,3459.6,72.3718,3212.17,307.71,3915.71,836.15,2629.72,1274.35
20120912,100.79,#N/A,#N/A,#N/A,#N/A,#N/A,3453.6,72.4774,3200.19,307.82,3886.4,830.54,2599.16,1266.98
20120911,101.64,#N/A,#N/A,#N/A,#N/A,#N/A,3452.5,72.4939,3193.09,306.11,3874.45,828.03,2594.66,1261.88
20120910,96.12,#N/A,#N/A,#N/A,#N/A,#N/A,3438.6,72.8385,3189.02,306.4,3860.82,820.75,2586.16,1265.94
20120907,91.38,#N/A,#N/A,#N/A,#N/A,#N/A,3386.9,72.8509,3179.96,304.82,3847.24,816.49,2557.64,1270.4
20120906,88.08,#N/A,#N/A,#N/A,#N/A,#N/A,3287.8,73.5558,3170.49,303.76,3810.98,812.42,2495.87,1263.19
20120905,88.43,#N/A,#N/A,#N/A,#N/A,#N/A,3292.8,73.698,3182.4,301.59,3795.85,810.46,2486.25,1255.56
20120904,89.18,#N/A,#N/A,#N/A,#N/A,#N/A,3252.3,73.6944,3187.26,304.69,3812.08,814.39,2466.33,1269.71
20120903,90.01,#N/A,#N/A,#N/A,#N/A,#N/A,3262.8,#N/A,3187.42,302.02,#N/A,#N/A,#N/A,#N/A
20120831,89.7,#N/A,#N/A,#N/A,#N/A,#N/A,3225.3,73.6243,3184.23,296.87,3813.42,819.81,2431.73,1271.14
20120830,89.24,#N/A,#N/A,#N/A,#N/A,#N/A,3204.5,74.0437,3183.8,298.79,3776.99,805.17,2401.25,1275.19
20120829,90.09,#N/A,#N/A,#N/A,#N/A,#N/A,3221.9,73.8223,3183.8,298.25,3789.01,807.3,2423.54,1275.45
20120828,96.79,#N/A,#N/A,#N/A,#N/A,#N/A,3247.2,73.6942,3183.74,297.46,3783.5,810.29,2441.44,1258.15
20120827,99.53,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,73.9096,3185.24,303.04,3782.84,807.09,2455.95,1259.4
20120824,100.1,#N/A,#N/A,#N/A,#N/A,#N/A,3262.1,73.908,3193.53,300.5,3795.19,813.32,2451.94,1259.98
20120823,102,#N/A,#N/A,#N/A,#N/A,#N/A,3257.8,73.738,3201.57,303.69,3810.08,820.05,2440,1264.57
20120822,104.1,#N/A,#N/A,#N/A,#N/A,#N/A,3213.9,74.1749,3200.09,302.61,3816.89,823.75,2395.93,1277.79
20120821,108.8,#N/A,#N/A,#N/A,#N/A,#N/A,3199.9,74.0666,3203.47,300.45,3808.56,819.88,2381.81,1282.12
20120820,111.57,#N/A,#N/A,#N/A,#N/A,#N/A,3142,74.4771,3205.03,300.65,3764.4,814.22,2345.34,1262.18
20120817,111.66,#N/A,#N/A,#N/A,#N/A,#N/A,3170.1,74.5608,3203.92,299.29,3747.3,813.52,2345.18,1246.92
20120816,112.94,#N/A,#N/A,#N/A,#N/A,#N/A,3133.5,74.3814,3204.37,296.09,3735.59,816.42,2320.65,1237.33
20120815,113.24,#N/A,#N/A,#N/A,#N/A,#N/A,3112.3,74.5285,3203.85,292.47,3712.07,808.5,2301.09,1236.86
20120814,114.75,#N/A,#N/A,#N/A,#N/A,#N/A,3135.1,74.4665,3207.62,291.86,3684.94,799.22,2315.55,1224.7
20120813,114.12,#N/A,#N/A,#N/A,#N/A,#N/A,3124.6,74.4053,3206.97,290.84,3678.01,793.28,2311.77,1231.35
20120810,114.07,#N/A,#N/A,#N/A,#N/A,#N/A,3162.8,74.4376,3211.83,290.52,3707.44,792.84,2336.96,1253
20120809,117.38,#N/A,#N/A,#N/A,#N/A,#N/A,3187,74.5965,3210.33,290.71,3739.83,799.27,2353.49,1266.22
20120808,118.92,#N/A,#N/A,#N/A,#N/A,#N/A,3197.9,74.3826,3217.54,288.44,3723.88,795.65,2360.34,1255.85
20120807,118.72,#N/A,#N/A,#N/A,#N/A,#N/A,3204.7,74.3284,3217.54,285.6,3717.27,796.34,2361.09,1247.72
20120806,118.97,#N/A,#N/A,#N/A,#N/A,#N/A,3167,74.2988,3217.54,284.67,3687.39,781.91,2338.77,1255.26
20120803,119.46,#N/A,#N/A,#N/A,#N/A,#N/A,3145.5,74.4424,3217.54,279.59,3673.34,775.88,2329.92,1256.74
20120802,119.19,#N/A,#N/A,#N/A,#N/A,#N/A,3094.8,75.2465,3217.54,281.25,3587,749.73,2289.87,1238.75
20120801,119.13,#N/A,#N/A,#N/A,#N/A,#N/A,3137.3,74.7067,3217.54,279.38,3630.26,761.7,2320.73,1246.63
20120731,118.36,#N/A,#N/A,#N/A,#N/A,#N/A,3191.2,74.6157,3217.54,281.85,3637.63,755.72,2353.32,1256
20120730,117.55,#N/A,#N/A,#N/A,#N/A,#N/A,3202.9,74.8415,3217.54,282.64,3679.84,767.11,2367.12,1269.25
20120727,117.43,#N/A,#N/A,#N/A,#N/A,#N/A,3198.8,74.6656,3217.54,282.22,3653.38,765.49,2355.45,1250.44
20120726,118.64,#N/A,#N/A,#N/A,#N/A,#N/A,3160.2,74.9609,3217.54,278.5,3617.23,759.45,2332.16,1234.87
20120725,119.84,#N/A,#N/A,#N/A,#N/A,#N/A,3145.8,75.6256,3216.81,274.83,3616.43,754.02,2319.05,1249.25
20120724,122.24,#N/A,#N/A,#N/A,#N/A,#N/A,3138,75.8472,3221.95,276,3592.89,751.98,2303.85,1235.19
20120723,123.71,#N/A,#N/A,#N/A,#N/A,#N/A,3144.6,75.6364,3221.95,277.32,3628.99,749.86,2316.53,1270.8
20120720,125.79,#N/A,#N/A,#N/A,#N/A,#N/A,3201.6,75.3217,3222.28,284.31,3718.43,775.64,2349.68,1294.01
20120719,127.42,#N/A,#N/A,#N/A,#N/A,#N/A,3275.1,75.0141,3230.13,282.77,3728.93,781.21,2384.37,1282.37
20120718,129.08,#N/A,#N/A,#N/A,#N/A,#N/A,3233.7,75.1634,3229.86,280.64,3654.21,760.84,2356.58,1260.57
20120717,130.89,#N/A,#N/A,#N/A,#N/A,#N/A,3220.4,75.3698,3229.73,280.85,3620.6,751.49,2359.01,1246.77
20120716,133.95,#N/A,#N/A,#N/A,#N/A,#N/A,3251.8,75.2897,3228.64,#N/A,3619.54,756.83,2370.5,1252.04
20120713,134.56,#N/A,#N/A,#N/A,#N/A,#N/A,3247.9,75.4688,3230.69,276.78,3572.99,736.81,2368.04,1228.53
20120712,134.98,#N/A,#N/A,#N/A,#N/A,#N/A,3190.5,75.7725,3234.08,275.22,3529.85,729.1,2331.15,1213.69
20120711,135.08,#N/A,#N/A,#N/A,#N/A,#N/A,3199.2,75.6065,3232.35,274.45,3519.19,725.52,2345.72,1206.51
20120710,137.01,#N/A,#N/A,#N/A,#N/A,#N/A,3186.3,75.5652,3239.46,275.85,3492.22,710.19,2341.64,1213.47
20120709,137.19,#N/A,#N/A,#N/A,#N/A,#N/A,3216.1,75.5237,3237.92,276.61,3542.99,726.86,2363.93,1221.39
20120706,136.27,#N/A,#N/A,#N/A,#N/A,#N/A,3192,75.5408,3237.12,280.57,3478.63,713.34,2342.91,1193.39
20120705,136.12,#N/A,#N/A,#N/A,#N/A,#N/A,3262.9,75.1416,3248.58,280.75,3556.04,735.03,2391.09,1209.02
20120704,135.99,#N/A,#N/A,#N/A,#N/A,#N/A,3286,#N/A,3252.2,282.57,#N/A,#N/A,#N/A,#N/A
20120703,135.93,#N/A,#N/A,#N/A,#N/A,#N/A,3328,74.4479,3252.59,277.58,3546.66,735.91,2436.72,1184.66
20120702,134.4,#N/A,#N/A,#N/A,#N/A,#N/A,3238.1,74.6474,3252.59,274.13,3440.51,707.91,2373.65,1158.71
20120629,135.49,#N/A,#N/A,#N/A,#N/A,#N/A,3251.7,74.4991,3253.02,266.96,3439.31,714.9,2377.42,1142.73
20120628,136.04,#N/A,#N/A,#N/A,#N/A,#N/A,3131,75.4439,3257.48,267.82,3287.51,663.96,2286.15,1124.69
20120627,136.73,#N/A,#N/A,#N/A,#N/A,#N/A,3142.6,75.28,3263.21,267.17,3327.87,681.4,2304.75,1124.56
20120626,137.62,#N/A,#N/A,#N/A,#N/A,#N/A,3125.4,75.1791,3261.39,266.7,3307.9,677.15,2302.4,1115.05
20120625,137.77,#N/A,#N/A,#N/A,#N/A,#N/A,3132,75.2824,3259.75,267.92,3289.19,669.38,2321.23,1107.21
20120622,138.18,#N/A,#N/A,#N/A,#N/A,#N/A,3129.8,75.1556,3264.35,265.91,3244.3,669.65,2311.13,1069.71
20120621,138.18,#N/A,#N/A,#N/A,#N/A,#N/A,3141.3,74.9523,3261.56,270.11,3224.86,658.29,2320.7,1070.05
20120620,138.05,#N/A,#N/A,#N/A,#N/A,#N/A,3224.4,74.3693,3259.61,274.84,3311.74,679.93,2387.86,1090.73
20120619,136.8,#N/A,#N/A,#N/A,#N/A,#N/A,3253.5,74.2682,3258.36,274.72,3360.25,700.6,2409.1,1091.4
20120618,136.08,#N/A,#N/A,#N/A,#N/A,#N/A,3219.9,74.7975,3256.48,279.17,3319,700.26,2400.56,1057.79
20120615,135.25,#N/A,#N/A,#N/A,#N/A,#N/A,3231.3,74.5768,3258.08,276.94,3309.17,704.85,2411.99,1037.91
20120614,136.17,#N/A,#N/A,#N/A,#N/A,#N/A,3210.7,74.8152,3257.75,276.12,3308.36,703.2,2403.4,1042.4
20120613,135.26,#N/A,#N/A,#N/A,#N/A,#N/A,3202.6,74.8976,3258.8,276.61,3283.92,690.31,2402.09,1043.93
20120612,134.49,#N/A,#N/A,#N/A,#N/A,#N/A,3209.8,75.2248,3255.79,274.15,3298.13,694.77,2402.44,1048.53
20120611,134.63,#N/A,#N/A,#N/A,#N/A,#N/A,3220.7,75.2122,3253.79,280.73,3307.35,693.82,2400.96,1058.77
20120608,134.3,#N/A,#N/A,#N/A,#N/A,#N/A,3187.2,75.4236,3250.59,272.29,3329.4,705.13,2384.67,1062.6
