품목비교 Historical Data
조회기간 :,2008-07-21 ~ 2018-07-19
표시기준 :,Value(Price)로 표시
순서 :,최근부터(DESC)
병합기준 :,Union
[일간 기준]
,"철광석 Fines (Daily) [중국(수입가 CFR)] 현물USD/ton","USD/CNY (미국 달러 / 중국 인민폐)","AUD/USD (호주 달러 / 미국 달러)","USD/KRW (미국 달러 / 한국 원)","CNY/KRW (중국 인민폐 / 한국 원)","AUD/KRW (호주 달러 / 한국 원)","USD/RMB (미국 달러 / 중국 인민폐)","중국 경기선행지수Index","중국 GDP 전체(value)100 million CNY","중국 기업신뢰지수Long term average=100","중국 CFLP 제조업 PMI 지수Index","중국 HSBC 제조업 PMI 지수Index","중국 소비자물가지수the same month last year=100","중국 소매가격지수Index","중국 기준금리Percent","중국 수출액100 million dollars","중국 무역수지100 million dollars","중국 수입액100 million dollars","중국 외환보유고100 million dollars"
20170822,79.65,6.661428,.791204,1138.3,170.44,903.41,6.6597,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170821,79.93,6.666676,.793788,1142,170.82,905.04,6.6709,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20170819,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170818,77.94,6.671739,.792878,1135.9,170.01,896.28,6.6744,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170817,75.41,6.675288,.788651,1139.6,170.14,903.13,6.6709,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170816,72.97,6.691019,.792433,1138.2,170.42,890.13,6.6779,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170815,73.68,6.682065,.782171,#N/A,#N/A,#N/A,6.6689,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170814,74.71,6.671251,.785497,1146.3,171.57,904.32,6.6601,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20170812,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170811,75.19,6.665272,.789336,1141.1,170.69,897.42,6.6642,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170810,76.68,6.649868,.786418,1134.7,169.27,895.05,6.677,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170809,#N/A,6.673963,.789265,1125.4,167.61,890.59,6.7075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170808,75.46,6.703985,.791242,1127.3,167.49,891.41,6.7184,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170807,76.17,6.721878,.790757,1125.4,167.37,892.72,6.7228,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20170805,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170804,74.12,6.73158,.792129,1127.6,167.47,897.29,6.7132,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170803,72.93,6.716822,.795562,1123.2,166.94,894.24,6.7211,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170802,72.3,6.721891,.79646,1118,166.26,890.54,6.7205,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170801,73.56,6.719461,.795861,1121.9,166.67,897.46,6.7148,99.60874,#N/A,99.709,51.7,51.6,101.8,101.1,4.35,1992.29,419.92,1572.38,30915.27
20170731,73.7,6.727446,.799978,1119.1,165.85,893.66,6.7283,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20170729,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170728,68.73,6.736901,.798696,1112.5,165.28,886.77,6.7373,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170727,70.2,6.740687,.797336,1120.3,165.73,895.68,6.7307,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170726,70.43,6.753373,.80004,1116.1,165.44,885.85,6.7529,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170725,69.48,6.750566,.793878,1116.1,165.29,884.45,6.7485,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170724,67.86,6.750805,.792315,1121.2,165.92,887.6,6.741,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20170722,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170721,67.14,6.766572,.791271,1124.9,166.35,894.35,6.7415,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170720,68.05,6.760388,.795309,1121.8,166.25,892.67,6.7464,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170719,70.24,6.752447,.795726,1126.3,166.68,891.3,6.7451,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170718,68.84,6.74619,.791253,1128.2,166.76,879.21,6.7611,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170717,66.81,6.769968,.779248,1136,167.59,889.03,6.7562,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20170715,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170714,65.74,6.776716,.783023,1137.5,167.75,879.63,6.7774,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170713,65.91,6.782851,.773117,1145.6,168.72,879.53,6.7802,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170712,64.05,6.787528,.767816,1150.1,168.88,878.5,6.7868,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170711,65.4,6.801962,.763708,1149.9,169.09,874.67,6.7983,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170710,64.05,6.803342,.760563,1155.8,169.94,878.58,6.7964,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20170708,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170707,62.8,6.804851,.760073,1153.5,169.48,874.47,6.7914,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170706,61.96,6.802562,.758189,1149.3,169.02,874.1,6.7953,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170705,63.28,6.800613,.760701,1149.3,168.91,874.56,6.7922,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170704,63.23,6.799672,.760808,1145,168.97,877.53,6.7889,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170703,64.29,6.796817,.766061,1144,168.97,879.96,6.7772,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20170701,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.77775,211595.5,99.60393,51.4,51.1,101.4,100.7,4.35,1936.01,467.4,1469.09,30807.2
20170630,64.95,6.777384,.76882,1139.6,167.79,875.55,6.7744,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170629,64.71,6.784607,.7681,1141.7,167.9,872.09,6.794,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170628,62.33,6.799111,.763773,1136.4,165.84,862.3,6.8053,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170627,59.7,6.810969,.758733,1135.2,165.84,860.71,6.8292,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170626,#N/A,6.841134,.758044,1140.1,166.72,862.71,6.822,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20170624,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170623,56.75,6.836239,.756891,1140.8,167.07,860.28,6.8238,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170622,56.53,6.833814,.753963,1142.2,167.25,862.02,6.8197,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170621,56.82,6.829495,.755209,1137,166.42,861.56,6.8193,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170620,56.45,6.828792,.758066,1131.4,166.01,859.13,6.8096,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170619,56.3,6.819936,.759662,1133,166.06,863.74,6.7972,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20170617,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170616,55.75,6.810355,.761956,1122.8,165.63,851.64,6.7995,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170615,55.23,6.806358,.758479,1125.6,165.87,854.39,6.7852,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170614,54.43,6.793793,.759346,1128.9,166.24,850.91,6.7939,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170613,53.36,6.798724,.753618,1126,165.82,849.51,6.7954,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170612,54.87,6.79817,.754423,1121.6,165.14,844.73,6.7948,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20170610,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170609,55.43,6.798775,.752792,1125,166.21,847.18,6.7971,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170608,55.36,6.799078,.753972,1122,165.88,846.72,6.793,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170607,55.43,6.794159,.754749,1118.4,165.06,840.25,6.7858,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170606,56.03,6.796001,.751254,#N/A,#N/A,#N/A,6.7934,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170605,55.9,6.803589,.748657,1120.9,165.22,833.67,6.7935,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20170603,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170602,57.79,6.812239,.744229,1120.4,166.26,827.14,6.807,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170601,55.97,6.805624,.738051,1121.8,164.63,832.77,6.809,99.91055,#N/A,99.54215,51.7,50.4,101.5,100.9,4.35,1965.62,427.7,1538.38,30567.89
20170531,57.02,6.815293,.742589,1123.9,164.59,838.32,6.8633,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170530,58.5,6.858594,.746058,1120.1,164.3,833.19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170529,58.5,6.856803,.743841,1119.5,163.53,833.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20170527,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170526,57.91,6.853084,.744773,1118,162.73,833.19,6.8698,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170525,60.24,6.868575,.746453,1126.6,163.6,844.78,6.8695,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170524,60.52,6.891558,.749957,1120.6,162.89,838.21,6.8758,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170523,62,6.890074,.747672,1117.1,162.36,834.81,6.8661,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170522,63.19,6.888179,.747114,1127.5,163.67,840.55,6.8673,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20170520,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170519,62.69,6.884441,.745593,1125.2,163.66,834.34,6.8786,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170518,61.6,6.888566,.741531,1118.4,162.76,831.03,6.8612,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170517,62.2,6.88291,.74345,1117.7,162.36,830.28,6.8635,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170516,61.17,6.887769,.742866,1125.4,163.06,835.05,6.879,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170515,60.8,6.89362,.741961,1126.8,163.3,832.48,6.8852,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20170513,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170512,61.38,6.898883,.738515,1130.4,163.61,833.44,6.8948,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170511,60.38,6.902501,.737384,1134.5,164.07,834.14,6.9051,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170510,#N/A,6.903088,.73572,1132.4,163.9,831.69,6.9066,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170509,60.75,6.905956,.734845,#N/A,#N/A,#N/A,6.9037,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20170508,60.15,6.903502,.73853,1132.1,164.16,839.45,6.8947,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20170506,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
