품목비교 Historical Data
조회기간 :,2008-07-20 ~ 2018-07-18
표시기준 :,Value(Price)로 표시
순서 :,최근부터(DESC)
병합기준 :,Union
[주간평균 기준]
,"철광석 Fines (Daily) [중국(수입가 CFR)] 현물USD/ton","Bloomberg(DJ-UBS) Commodity Index1991=100","Bloomberg Commodity Total Return1991=100","TR/CC CRB Index1967=100","S&P GSCI1970=100","GSCI Energy1970=100","GSCI Petroleum1970=100","GSCI Non-Energy1970=100","GSCI Reduced Energy Index (CPW 2)1970=100","GSCI Light Energy Index (CPW 4)1970=100","GSCI Industrial Metals1970=100","GSCI Precious Metals1970=100","GSCI Agriculture1970=100","GSCI Livestock1970=100","GSCI Softs1970=100","Reuters Index of Commodity Prices1931.09.18=100","CRB BLS Spot Index1967=100","PDS 원자재 지수2015.01.02=100","PDS 귀금속 하위지수2015.01.02=100"
20180716,64.62,82.93,170.9,191.24,452.52,226.89,248.88,316.55,414.6,378.79,342.93,1625.1,277.63,245.06,87.8,2266.62,433.49,119.47,97.09
20180709,63.85,84.63,174.36,195.42,469.19,239.2,262.76,320.63,428.28,388.7,349.83,1641.82,278.32,251.87,88.08,2285.87,436.9,122.08,98.29
20180702,64.05,85.85,176.79,197.31,479.98,244.8,268.86,327.75,438.04,397.48,357.94,1638.05,281.02,268.49,87.15,2316.91,437.57,123.12,98.25
20180625,65.23,86.81,178.7,198.16,477.91,241.55,264.78,332.11,438.09,399.29,371.8,1647.08,284.65,262.91,90.34,2318.63,439.69,121.65,99.45
20180618,66.13,86.95,178.91,195.38,465.2,228.23,249.45,338.25,430.43,397.18,378.8,1669.94,289.87,268.7,90.56,2349.63,446,122.9,100.89
20180611,67.37,89.29,183.66,198.97,473.52,231.6,253.27,349.46,440.94,408.05,395.67,1701.86,303.31,266.38,94.58,2391.26,450.91,124.41,102.87
20180604,66.3,89.79,184.61,199.32,473.52,231.04,252.84,350.95,441.44,408.96,400.66,1702.16,303.24,267.27,92.83,2374.81,445.28,124.39,101.93
20180528,65.29,90.54,186.11,202.42,479.83,235.5,257.89,351.98,446.09,412.18,388.82,1702.82,312.01,266.83,95.54,2340.58,445.43,124.83,102.32
20180521,64.66,91.28,187.55,205.45,491.31,244.9,268.64,350.48,453.43,416,387.55,1701.23,312.64,260.47,92.78,2323.04,445.22,126.18,101.66
20180514,67.93,90.28,185.43,203.65,488.55,244.83,268.86,345.07,449.73,411.57,387.34,1700.78,302.46,258.64,89.42,2281,443.29,124.83,102.3
20180507,66.95,90.02,184.83,203.5,483.35,239.6,263.22,348.31,447.26,411.4,387.1,1724.21,305.23,265.01,89.74,2301.63,445.03,121.7,102.61
20180430,66.43,89.62,183.95,202.04,474.59,232.33,254.99,349.71,441.75,408.64,382.29,1711.56,312.23,263.08,91.15,2301.18,445.15,120.3,102.42
20180423,66.5,89.26,183.14,200.82,472.52,232.07,254.48,346.21,439.17,405.66,385.22,1728.68,301.99,264.42,89.23,2277.31,445.68,119.83,104
20180416,65.97,89.67,183.9,201.14,470.39,228.71,250.81,350.74,439.23,407.54,399.99,1761.67,301.21,265.6,89.98,2257.66,442.07,119.17,105.1
20180409,64.69,88.89,182.25,197.98,462.99,224.3,245.94,347.37,433.04,402.44,383.19,1756.04,305.76,261.15,90.37,2301.46,439.43,116.51,103.98
20180402,64.05,86.92,178.15,193,445.97,215.34,235.72,336.49,417.76,388.8,366.57,1742.48,296.07,254.54,89.75,2300.88,436.4,115.63,103.36
20180326,64.21,87.19,178.64,195.25,452.36,220.54,241.67,335.74,421.87,390.97,365.84,1747.13,291.77,260.81,90.08,2286.79,437.07,115.95,104.3
20180319,66.68,87.04,178.28,194.91,449.28,217.14,237.91,338.45,420.68,391.35,369.82,1734.69,293.02,266.71,91.03,2300.75,440.91,114.81,103.03
20180312,70.66,87.58,179.32,194.33,441.93,208.37,227.46,346.68,418.43,393.34,376.22,1729.66,302.3,276.27,91.79,2330.09,445.79,114.15,103.66
20180305,74.45,88.26,180.65,195.34,443.88,208.54,227.69,350.19,420.95,396.28,377.94,1731.46,307.65,278.16,92.95,2339.86,445.29,114.86,103.9
20180226,78.99,88.42,180.94,194.83,445.95,210.18,229.84,350.06,422.32,397.06,384.49,1721.4,303.62,279.54,92.42,2359.48,443.74,116.03,104.03
20180219,78.51,88.41,180.85,194.78,447.29,211.35,231.27,349.7,423.11,397.39,391.75,1737.09,295.17,285.99,91.07,2341.46,441.93,115.42,105.09
20180212,77.61,87.51,178.95,191.67,437.29,203.83,222.89,349.25,416.13,393.21,389.88,1755.05,294.7,285.44,90.14,2334.66,439.82,113.67,104.31
20180205,76.52,87.3,178.46,192.61,441.18,209.05,228.5,343.37,416.81,391.02,384.7,1725.2,287.68,283.44,90.61,2326.16,442.42,117.75,104.77
20180129,73.5,89.94,183.82,198.35,458.1,220.91,240.78,346.4,429.38,399.83,393.52,1754.96,286.13,286.93,90.16,2343.79,442.23,120.29,106.89
20180122,75.47,89.94,183.76,198.51,458.74,222.07,241.88,344.63,429.22,399.01,393.03,1769.54,281.83,287.44,91.16,2334.63,438.12,119.94,106.5
20180115,75.69,88.62,181.03,195.84,451.79,217.99,237.57,341.29,423.35,394.12,387.99,1750.93,279.07,286.32,91.4,2353.45,438.67,118.63,106.01
20180108,78.33,88.22,180.09,194.63,449.41,216.69,236.4,339.84,421.25,392.27,387.41,1734.23,280.87,278.36,93.71,2399.8,439.79,117.45,104.91
20180101,75.76,88.38,180.42,194.72,445.36,212.45,231.42,342.9,419.5,392.44,391.09,1729.94,284.44,280.32,95.55,2390.27,434.32,116.09,103.77
20171225,73.48,87.43,178.44,192.21,439.3,208.64,227.55,340.74,414.62,388.61,391.57,1698.39,281.67,279.24,94.14,2378.61,432.1,114.3,100.75
20171218,74.02,85.03,173.49,186.83,425.41,200.81,219.17,333.36,402.63,378.37,378.27,1660.85,278.38,272.86,91.61,2364.17,430.67,112.61,99.59
20171211,70.47,83.8,170.94,184.2,419.23,198.22,215.99,327.63,396.49,372.34,364.24,1633.86,275.76,272.01,88.84,2365.8,429.6,111.36,98.1
20171204,69.77,84.54,172.4,186.07,419.59,197.52,214.55,330.29,397.62,374.1,359.08,1649.04,281.42,276.09,91.21,2400.44,429.03,110.98,100.17
20171127,68.24,86.45,176.26,190.72,427.65,201.09,217.78,337.24,405.46,381.65,368.68,1687.62,284.08,286.1,93.46,2406.12,429.92,112.09,102.95
20171120,65.35,86.68,176.67,190.72,426.93,200.28,216.96,337.98,405.21,381.79,373.39,1691.75,284.78,282.02,92.64,2421.15,429.66,110.92,103
20171113,62.28,86.36,175.98,189.56,423.02,197.86,213.6,336.49,402.02,379.25,369.51,1691.48,283.28,283.31,92.47,2425.45,430.23,111.87,102.59
20171106,62.64,87.61,178.5,191.97,428.44,201.8,218.05,336.95,405.9,381.8,374.34,1684.25,281.94,283.24,91.06,2444.36,430.56,111.69,102.4
20171030,59.26,86.49,176.17,188.11,416.08,192.88,208.98,335.71,397,375.89,378.16,1673.78,277.9,282.98,89.75,2435.14,428.9,109.59,101.87
20171023,61.64,85.87,174.86,185.75,407.34,186.92,201.55,333.91,390.4,371.16,378.13,1675.03,279.43,271.78,89.09,2411.47,429.32,108.14,102.27
20171016,62.25,85.49,174.06,184.21,402.93,184.23,198.38,332.09,386.76,370.15,376.63,1692.41,278.32,266.37,88.1,2410.91,429.89,107.77,103.35
20171009,61.19,84.94,172.9,183.15,398.3,180.75,194.6,332.03,383.56,366.26,373.61,1699.05,279.42,266.49,89.36,2413.01,429.18,106.94,102.59
20171002,61.97,83.98,170.92,181.4,394.42,178.97,193.11,328.84,379.84,362.72,366.85,1671.48,279.13,263.56,88.94,#N/A,428.22,107.24,101.55
20170925,63.42,84.81,172.56,183.59,401.52,184.7,199.26,327.9,384.41,365.11,360.01,1696.9,281.94,258.89,88.93,2412.67,428.48,107.84,102.83
20170918,67.98,85.03,172.98,183.58,396.49,180.27,193.8,329.58,381.51,364.02,362.56,1712.92,282.83,259.87,91.48,2401.02,428.62,106.73,104.84
20170911,74.71,84.99,172.86,182.66,391.87,177.28,190.55,328.16,377.86,361.24,360.97,1748.48,282.6,252.59,91.9,2386.04,431.74,106.46,107.38
20170904,76.61,85.38,173.62,182.35,390.48,175.53,188.97,330.09,377.55,361.83,368.01,1769.36,283.02,250.05,91.19,2409.92,435.94,104.58,107.34
20170828,77.13,83.93,170.63,178.84,380.53,169.55,181.97,325.82,369.29,355.1,366.94,1734.17,277.12,248.51,89.48,2388.53,435.39,102.72,104.71
20170821,78.59,83.22,169.16,177.3,378.4,168.47,180.87,324.33,367.33,353.31,362.05,1698.73,276.93,251.43,87.65,2396.66,436.72,101.63,103.59
20170814,74.94,82.82,168.33,176.51,376.91,166.93,179.14,325.45,366.68,353.37,354.94,1690.04,280.57,257.6,86.51,2398.17,439.19,100.27,102.78
20170807,75.88,83.86,170.4,180.43,384.31,171.38,184.41,328.64,372.82,358.38,349.76,1676.26,289.59,259.65,89.93,2426.39,442.76,100.25,101.52
20170731,73.32,83.69,170.02,181.34,384.9,172.48,186.15,326.84,372.63,357.54,339.22,1669.88,289.36,264.92,92.29,2408.98,441.96,99.13,101.38
20170724,69.34,83.63,169.86,179.32,379.98,168.33,180.86,328.01,369.64,356.2,336.63,1656.36,293.61,265.34,89.99,2409.72,441.64,97.32,100.29
20170717,68.22,83.23,169,177.3,374.28,163.23,174.61,330.15,366.43,355.11,328.53,1638.42,299.28,273.65,89.92,2403.26,444.79,95.92,98.62
20170710,65.03,82.53,167.55,174.23,370.24,159.58,170.64,331.74,364.18,354.38,325.95,1600.47,303.41,278.45,87.04,2399.52,444.42,94.34,96.62
20170703,63.11,82.41,167.28,174.2,371.12,159.15,170.51,334.75,365.78,356.56,326.33,1596.42,306.06,285.93,87.96,2409.12,446.92,95,98.37
20170626,62.92,81.01,164.4,171.25,363.09,156.71,167.01,324.78,356.97,347.2,324.36,1637.62,285.31,284.6,85.18,2370.53,442.81,93.04,100.42
20170619,56.57,79.9,162.11,168.52,355.5,151.74,161.85,322.62,351.03,342.73,316.31,1638.96,285.82,283.2,85.55,2375.98,441.28,92.96,100.25
20170612,54.73,81.26,164.84,174.12,365.26,158.15,168.79,325.34,358.64,348.44,312.59,1662.2,290.09,288.01,89.31,2346.31,442.12,93.95,102
20170605,55.63,82.21,166.73,176.77,370.19,161.19,172.25,327.26,362.67,351.66,313.02,1692.22,287.47,298.58,91.53,2345,436.7,94.87,103.9
20170529,57.56,82.71,167.72,179.54,378.1,167.91,179.85,325.27,367.45,353.76,316.35,1676.9,282.84,297.36,93.41,2370.52,433.99,96.7,102.62
20170522,60.77,84.43,171.17,183.64,389.45,175.9,187.9,326.92,375.79,359.49,319.3,1662.19,288.2,291.28,96.79,2404.96,433.93,98.67,101.68
20170515,61.69,83.84,169.95,183.14,384.78,172.84,184.36,325.62,372.15,356.76,315.27,1642.51,290.29,287.67,99.66,2427.47,434.15,96.97,100.24
20170508,60.67,82.73,167.68,179.41,374.66,165.7,176.05,324.17,364.71,351.66,311.41,1608.79,289.82,289.99,97.54,2450.26,424.66,96.12,98.41
20170501,66.08,83.34,168.87,179.45,375.56,164.46,175.21,329.41,367.07,355.19,317.28,1633.3,293.45,296.1,97.61,2459.81,427.62,98.4,101.38
20170424,66.89,83.85,169.89,181.35,382.25,171.42,183.19,324.26,369.96,354.88,319.94,1673.18,288.27,277.69,97.77,2465.26,422.22,99.66,103.9
20170417,65.53,84.88,171.94,184.55,391.08,178.4,191.11,323.48,375.77,358.1,315.99,1704.17,290.6,270.92,100.39,2501.91,421.55,102.29,106.09
20170410,71.45,86.02,174.23,187.7,400.28,184.75,198.34,325.17,382.65,362.95,320.02,1687.47,292.98,270.26,100.09,2521.61,423.29,103.22,104.82
20170403,79.34,85.45,173.04,186.03,390.75,178.67,191.35,322.04,375.07,357.09,327.36,1664.05,286.87,263.41,98.91,2542.14,428.77,102.06,104.01
20170327,81.6,85.07,172.25,184.76,383.39,172.16,184.19,324.6,370.86,355.56,330.37,1664.41,289.42,265.69,101.98,2569.1,431.52,100.4,103.69
20170320,87.1,84.76,171.6,184.01,379.07,168.11,179.81,326.71,368.59,355.03,328.21,1650.1,293.22,270.71,103.56,2631.88,433.95,101.11,102.03
20170313,90.46,84.56,171.17,183.52,380.93,169.61,181.95,326.45,369.78,355.65,325.99,1607.08,297.55,267.09,105.08,2641.37,433.01,100.99,99.6
20170306,88.05,85.52,173.08,185.67,389.31,175.82,189.34,326.87,375.68,359.4,321.72,1605.24,303.16,262.13,105.41,2638.91,432.58,104.2,101.35
20170227,91.71,87.47,177.01,190.06,400.24,181.97,197.11,332.72,385.12,367.48,331.28,1651.91,307.41,263.21,107.82,2649.82,433.52,105.54,104.92
20170220,92.67,87.57,177.19,191.46,402.92,183.8,199.41,333.24,387.14,368.92,329.73,1653.14,309.48,262.78,110.91,2670.24,432.64,106.01,103.59
20170213,91.08,88.57,179.21,192.5,404.22,183.79,198.29,336,388.94,371.12,332.95,1636.97,314.22,262.61,110.81,2683.05,434.87,106.95,102.95
20170206,83.58,88.4,178.84,192.52,400.13,182.05,195.77,332.26,384.89,367.16,326.26,1638.04,308.79,265.33,111.3,2658.24,433.45,107.25,102.44
20170130,83.05,87.9,177.81,192.87,398.35,182.37,196.03,327.69,382.16,363.67,323.61,1604.79,303.64,262.53,111.77,2655.01,433.41,106.86,100.34
20170123,82.6,88.39,178.78,194.21,399,182.33,195.25,329.15,383.09,364.82,323.28,1591.79,305.16,267.36,111.41,2668.33,432.86,105.98,99.63
20170116,81.73,88.47,178.92,193.87,397.61,181.13,193.92,329.57,382.28,364.5,319.39,1601.05,306.45,270.01,110.71,2658.86,432.37,105.26,99.5
20170109,79.82,87.49,176.92,192.71,394.93,181.07,194.03,324.31,378.67,360.18,315.03,1578.46,300.99,265.78,110.51,2632.23,432.41,104.21,98.12
20170102,77.59,87.04,175.99,192.6,395.71,184.14,197.5,317.38,376.93,356.34,302.91,1547.68,298.66,257.27,110.49,2608.92,424.32,103.02,95.57
20161226,79.85,87.63,177.18,192.8,398.52,187.87,199.73,312.8,377.37,354.79,300.84,1515.55,289.97,261.16,103.98,2578.21,423.9,102.72,93.36
20161219,78.86,86.35,174.56,190.68,391.79,183.16,195.49,311.88,372.43,351.41,305.18,1499.76,287.16,259.71,102.56,2571.45,423.99,101.33,93.52
20161212,81.83,87.54,176.95,192.1,393.43,182.36,194.65,317.58,375.42,355.51,315.87,1526.99,294.56,254.09,104.33,2584.36,425.91,101.39,96.54
20161205,80.81,87.91,177.69,192.05,387.71,178.27,189.27,317.06,371.3,352.78,318.25,1554.23,295.12,245.31,106.25,2567.9,423.99,100.36,97.22
20161128,77.27,86.06,173.93,188.83,375.76,169.73,180.62,315.84,362.65,347.02,317.49,1561.4,294.62,241.26,108.42,2580.96,419.91,96.25,96.95
20161121,75.53,85.11,171.98,187.07,369.48,163.84,174.9,319.18,359.4,346.37,314.92,1583.01,301.41,242.24,110.78,2571.97,415.78,94.49,98.12
20161114,73.84,82.83,167.36,182.25,356.87,156.24,167.05,313.96,348.99,337.94,304.78,1612.49,297.86,235.79,113.21,2529.62,411.93,93.3,101.08
20161107,72.13,83.55,168.8,183.02,354.31,154.13,165.15,314.49,347.4,337.18,302.78,1677.67,301.33,226.83,116.31,2523.31,409.58,91.97,106.56
20161031,65.1,84.1,169.91,184.45,355.7,156.96,168.15,309.47,346.72,334.77,288.97,1713.34,299.3,221.55,115.25,2518.52,404.24,93.12,105.69
20161024,62.26,85.97,173.66,189.35,372.46,170.19,182.15,307.58,357.67,340.69,279.91,1676.64,303.2,218.83,118.62,2540.07,401.95,93.84,103.6
20161017,58.55,86.39,174.52,189.62,375.91,174.3,185.62,303.28,358.65,339.58,273.53,1669.3,303.56,207.28,118.59,2500.21,399.49,94.38,102.98
20161010,57.09,86.24,174.2,189.22,375.63,174.55,186,301.98,358.03,338.68,279.51,1659.08,297.77,208.08,117.62,2465.34,400.61,94.47,102.97
20161003,55.86,85.52,172.74,187.99,370.13,169.92,182.21,303.41,354.7,337.22,280.42,1679.31,295.9,215.33,117.55,2456.39,401.92,92.11,107
20160926,56.48,84.94,171.55,185.23,358.97,160.72,171.88,305.78,347.77,333.93,280.71,1761.66,294.15,221.17,118.74,2445.55,401.94,90.39,110.83
20160919,56.09,84.51,170.67,183.78,352.89,155.33,165.44,308.1,344.33,332.76,274.78,1768.81,297.43,230.39,118.37,2438.36,402.51,89.36,110.3
20160912,56,83.22,168.05,180.89,350.29,155.24,165.65,302.87,340.82,328.54,269.36,1749.95,289.37,232.67,112,2389.99,400.49,89.85,110.01
20160905,58.56,84.12,169.87,182.89,354.28,157.47,169.08,305.04,344.29,331.52,269.7,1786.44,290.18,236.54,111.42,2414.56,405.94,88.69,111.96
20160829,59.13,83.2,167.98,181.13,350.42,155.36,166.38,302.79,340.89,328.55,270.44,1747.97,282.77,245.27,109.61,2432.13,404.85,89.52,109.11
20160822,61.05,85.37,172.37,186.71,363.83,162.8,174.94,310.18,352.56,338.62,272.97,1763.62,294.09,249.08,110.84,2457.42,410.23,90.45,110.83
20160815,60.96,85.96,173.55,187.36,365.82,162.53,175.32,315.12,355.55,342.4,278.02,1794.58,297.28,255.15,109.15,2470.52,412.28,88.98,113.5
20160808,60.47,83.87,169.3,181.69,347.34,149.36,160.28,313.19,342.15,333.47,276.09,1791.16,293.8,256.66,110.77,2449.9,411.04,86.82,114.21
20160801,61.22,83.39,168.33,179.69,336.56,142.3,151.62,310.33,333.77,327.22,276.14,1813.05,286.61,257.29,110.21,2397.85,408.03,85.56,115.5
20160725,58.73,83.69,168.93,180.47,341,145.65,155.57,310.27,336.82,329.05,275.03,1780.46,289.71,254.82,108.88,2368.99,408.9,87.15,112.2
20160718,56.33,85.41,172.38,185.19,353.74,154.16,165.64,313.18,346.57,336.15,278.39,1775.59,295.29,252.29,110.09,2379.44,412.2,89.03,112.1
20160711,58.22,86.87,175.33,188.9,360.58,156.9,168.64,319.95,353.51,343.08,277.83,1791.9,304.09,262.22,111.27,2381.35,413.95,89.42,113.87
20160704,55.66,86.72,175.02,188.12,360.9,157.11,168.61,320.02,353.75,343.26,271.11,1809.2,299.15,278.96,108.91,2361.08,411.39,91.02,113.45
20160627,54.28,88.56,178.71,192.12,373.39,164.51,176.67,325.59,364.2,351.85,270.5,1750.2,311.48,283.41,108.74,2378.83,413.07,90.74,106.95
20160620,51.34,88.27,178.13,192.3,378.01,167.69,180.86,326.36,367.63,354.25,265.63,1691.09,317.93,284.25,106.19,2358.25,415.55,90.36,103.42
20160613,51.18,88.45,178.49,191.62,376.26,163.99,177,333.08,368.62,357.53,260.41,1699.79,331.56,289.7,106.84,2360.6,419.84,90.98,104.35
20160606,52.27,89.03,179.64,193.5,384,169.83,184.1,333,373.95,360.75,258.87,1657.69,332.39,293.38,105.82,2373.78,419.34,91.29,100.9
20160530,49.42,86.28,174.07,187.37,372.8,165.05,179.35,322.78,362.87,349.92,257.5,1602.99,316.03,290.33,99.41,2314.54,413.88,89.73,98.26
20160523,50.72,84.92,171.31,184.71,369.03,164.49,179.5,316.41,358.19,344.53,255.03,1615.66,307.9,281.41,96.59,2253.64,410.73,89.62,100.08
20160516,55.05,85.16,171.8,184.79,368.53,163.24,178.04,318.86,358.64,345.78,255.6,1667.48,306.04,290.44,96.17,2227.67,414.8,89.4,103.28
20160509,55.08,83.81,169.07,181.37,356.08,154.56,167.85,317.03,349.45,339.44,257.15,1673.1,300.39,292.15,95.33,2198.71,414.61,87.56,104.27
20160502,60.51,83.55,168.54,180.22,349.92,149.35,162.48,318.7,345.74,337.85,268.62,1692.65,298.68,288.18,94.54,2186.35,413.92,88.81,105.43
20160425,63.82,84.28,170,182.12,354.59,152.53,165.9,319.59,349.26,340.35,272.42,1659.57,302.46,282.87,94.88,2197.98,416.29,87.73,102.28
20160418,64.95,82.83,167.07,178.6,345.64,146.29,158.64,318.28,342.65,335.79,269.61,1638.79,301.75,283.82,93.88,2188.63,415.07,85.52,101
20160411,58.8,80.49,162.34,174.27,338.3,143.79,156.33,309.79,334.8,327.63,259.14,1632.46,286.74,291.16,89.28,2139.41,408.71,83.92,98.96
20160404,54.57,77.66,156.62,167.28,316.92,129.19,139.85,305.78,318.73,316.22,254.68,1603.23,281.31,293.07,88.21,2121.01,402.19,81.92,96.51
20160328,54.72,78.9,159,170.71,323.03,132.2,143.38,310.2,324.39,321.44,258.04,1602.64,286.23,298.11,91.51,2138.31,401.48,81.87,96.95
20160321,57.86,80.2,161.72,174.73,332.74,138.35,150.68,313.38,332.14,327.43,262.01,1614.1,288.51,301.54,94.1,2157.8,403.26,82.4,98.36
20160314,55.12,79.98,161.27,174.24,330.97,136.43,148.23,315.05,331.46,327.68,262.77,1626.01,286.87,310.29,92.23,2140.49,397.33,80.97,98.3
20160307,60.08,79.3,159.89,171.76,326.47,134.13,146.21,312.03,327.36,323.98,265.17,1646.12,281.48,303.92,88.5,2129.55,391.23,79.18,99.21
20160229,51.7,76.75,154.74,165.06,307.32,121.49,132.24,307.18,312.55,313.02,262.99,1622.09,275.07,301.16,86.75,2092.48,384.7,75.71,96.33
20160222,50.56,75.62,152.47,161.78,298.74,115.8,125.2,305.09,305.95,308.15,255.86,1597.99,275.82,300.86,85.03,2065.89,384.42,73.34,96.6
20160215,47.01,75.41,152.02,160.73,296.07,114.23,122.9,303.88,303.72,306.31,251.19,1592.54,278.19,296.42,83.48,2040.33,385.15,72.91,96.31
20160208,45.73,74.56,150.31,157.79,285.69,107.82,114.96,300.01,295.28,299.63,247.15,1590.13,275.31,290.48,83.87,2047.88,385.03,72.76,94.81
20160201,44.55,75.76,152.71,162.65,291.82,111.42,119.25,302.82,300.43,303.88,251.16,1493.94,279.41,298.62,84.47,2106.18,385.18,74.03,89.75
20160125,41.74,75.89,152.96,163.86,292.46,112.37,119.79,301.49,300.44,303.35,246.56,1459.27,281.17,297.61,85.68,2114.2,381.24,71.84,88.44
20160118,42.11,73.8,148.74,159.69,279.49,103.75,110.17,298.38,290.46,296.04,240.78,1436,282.48,290.07,88.08,2131.15,377.2,70.23,86.73
20160111,40.67,74.45,150.04,162.35,284.64,108.51,115.14,295.88,293.2,296.71,238.22,1421.13,280.04,288.7,88.08,2147.36,375.56,74.12,86.95
20160104,43.03,77.12,155.43,170.82,301.21,120.4,128.31,297.24,305.1,304.51,245.35,1426.68,278.54,289.18,89.87,2194.42,376.16,77.45,86.89
20151228,42.65,78.43,158.04,175.74,311.37,126.66,135.71,300.94,313.34,311.02,253.74,1394.43,283.16,288.98,92.33,2233.72,372.83,78.43,86.07
20151221,40.77,77.99,157.16,173.92,309.17,125.25,135.2,300.33,311.62,309.72,251.75,1411.78,285.46,281.88,91.88,2226.02,374.54,77.37,86.57
20151214,39.43,77.33,155.83,172.63,309.45,126.55,137.18,297.18,310.79,307.97,246.8,1393.9,288.75,268.24,91.23,2216.6,376.76,78.25,85.54
20151207,38.72,79.1,159.38,177.08,318.32,132.35,143.07,299.46,317.67,313.09,246.88,1409.94,290.41,273.1,93.14,2258.72,383.65,81.08,86.97
20151130,41.42,81.24,163.68,182.87,333.39,143.05,154.82,300.88,328.57,320.31,246.56,1399.29,289.87,281.91,93.67,2281.83,385.52,83.04,85.62
20151123,44.24,81.86,164.92,184.41,340.79,148.9,161.13,299.87,333.37,322.85,243.52,1399.9,288.27,284.38,92.63,2285.87,383.21,83.51,86.49
20151116,46,81.79,164.77,184.12,337.48,146.7,157.98,299.11,330.83,320.99,246.49,1411.01,287,279.28,91.92,2280.98,383.26,83.42,87.11
20151109,48.19,83.44,168.1,187.64,346.75,152.44,164.64,302.4,338.32,326.88,256.85,1424.01,286.74,281.22,90.52,2290.06,384.13,85.71,88.8
20151102,48.94,86.43,174.11,194.01,359.57,159.21,172.87,310.35,349.79,337.05,262.29,1460.72,293.48,291.92,91.26,2289.36,392.86,87.23,92.54
20151026,50.39,87.1,175.48,193.69,358.27,156.66,169.92,314.89,350.36,339.19,265.08,1527.02,292.87,303.71,90.22,2282.91,395.14,87.02,95.9
20151019,52.56,88.23,177.75,195.81,360.11,157.52,169.77,316.34,352.1,340.83,268.72,1538.53,289.72,311.66,89.97,2278.33,397.04,88.46,96.24
20151012,54.84,89.96,181.23,199.49,368.57,162.91,175.54,318.92,358.8,345.96,276.43,1548.69,293.86,304.23,90.89,2294.99,397.68,90.61,95.89
20151005,54.28,90.11,181.52,200.02,373.68,167.73,181.73,315.99,361.39,346.38,269.35,1512.44,295.51,299.32,89.11,2276.81,398.69,88.49,92.95
20150928,55.68,87.57,176.41,193.35,357.73,157.8,170.36,310.46,348.55,336.33,264.94,1474.27,290.05,295.51,85.21,2231.81,403.14,87.59,90.83
20150921,56.45,87.96,177.19,194.67,360.89,160.27,172.74,310.11,350.62,337.46,267.08,1492.79,284.54,301.66,82.31,2215.09,405.93,88.07,92.22
20150914,57.53,88.67,178.63,196.64,362.36,160.25,172.28,313.32,352.68,339.99,276.41,1465.58,285.5,305.63,84.06,2238.64,406.44,88.68,90.08
20150907,57.87,88.83,178.94,197.23,364.24,161.62,173.98,313.39,354.01,340.84,279.87,1454.99,280.21,314.48,83.42,2210.77,405.8,88.97,90.97
20150831,56.5,89.3,179.89,198.01,369.23,166.35,179.54,310.46,356.52,341.21,273.01,1480.21,276.2,315.69,80.82,2204.84,405.83,88.69,91.77
20150824,54.07,86.87,175,189.78,346.28,149.22,159.94,310.69,340.69,331.61,266.45,1483.9,280.81,313.89,80.63,2197.21,404.98,86.2,92.35
20150817,56.39,88.93,179.15,194.61,356.55,155.2,166.54,315.43,349.35,338.79,268.87,1492.63,286.43,319.03,83.34,2243.93,410.71,90.63,92.71
20150810,56.57,91.08,183.46,199.29,368.13,162.79,174.76,318.33,358.31,345.42,274.66,1467.44,289.55,320.84,82.63,2286.87,408.61,92.07,91.39
20150803,56.03,90.68,182.66,199.36,368.44,163.69,176.06,316.39,357.89,344.4,275.37,1432.87,285.27,324.07,81.26,2287.88,409.42,93.42,89.4
20150727,54.15,92.5,186.32,203.97,382.2,173.56,187.37,317.4,367.75,350.83,280.56,1438.38,286.54,319.26,82.71,2305.24,410.02,96.28,89.6
20150720,51.88,95.11,191.58,209.03,394.8,180.15,194.68,325.39,379.07,360.92,285.81,1442.15,299.87,319.19,83.79,2358.42,412.81,98.67,90.84
20150713,50.39,98.62,198.65,216.92,409.44,186.18,201.48,339.32,393.73,375.41,295.08,1506.68,317.82,324.92,87.59,2400.92,418.4,100.45,94.24
20150706,49.11,98.58,198.58,216.9,412.42,187.7,203.75,341.33,396.45,377.87,290.53,1524.73,318.8,335.16,86.74,2396.37,420.31,102.39,95.26
20150629,58.15,101.75,204.95,224.78,434.69,202.8,220.71,345.48,413.22,389.78,299.63,1538.1,320.34,338.4,88.18,2466.44,424.58,105.47,96.55
20150622,61.62,100.65,202.74,224.17,435.4,207.1,225.73,334.63,410.2,383.63,300.53,1546.77,297.86,337.38,86.65,2424.65,423.86,106.15,97.58
20150615,62.36,100.35,202.13,223.22,435.11,208.5,226.99,330,408.5,380.75,301.25,1565.03,285.15,341.92,85.23,2396.63,422.04,106.99,97.86
20150608,64.95,101.51,204.48,225.29,440.57,210.07,228.96,337.15,414.59,387.31,311.5,1551.98,291.69,348.75,87.17,2425.51,425.4,105.89,97.83
20150601,63.89,100.88,203.2,223.41,435.96,206.82,225.98,336.64,411.24,385.05,311.74,1559.96,289.08,351.11,86.41,2402.07,425.98,106.16,99.61
20150525,62.25,100.88,203.19,221.5,432.01,204.74,223.12,334.21,407.72,381.94,314.47,1569.92,281.6,352.54,84.5,2380.09,423.68,107.68,100.65
20150518,58.83,103.42,208.31,227.43,443.35,210.63,228.97,341.45,417.92,391.05,321.75,1602.48,292.46,349.46,87.73,2380.85,426.49,110.02,102.74
