,철광석 Fines (Daily) [중국(수입가 CFR)] 현물USD/ton,Bloomberg(DJ-UBS) Commodity Index1991=100,Bloomberg Commodity Total Return1991=100,TR/CC CRB Index1967=100,S&P GSCI1970=100,GSCI Energy1970=100,GSCI Petroleum1970=100,GSCI Non-Energy1970=100,GSCI Reduced Energy Index (CPW 2)1970=100,GSCI Light Energy Index (CPW 4)1970=100,GSCI Industrial Metals1970=100,GSCI Precious Metals1970=100,GSCI Agriculture1970=100,GSCI Livestock1970=100,GSCI Softs1970=100,Reuters Index of Commodity Prices1931.09.18=100,CRB BLS Spot Index1967=100,PDS 원자재 지수2015.01.02=100,PDS 귀금속 하위지수2015.01.02=100
20141103,78.63,117.72,237.09,270.47,535.78,268.37,290.7,368.74,491.37,447.1,357.57,1543.11,317.1,380.97,102.48,2407.09,458.98,,
20141031,79.59,117.74,237.12,271.96,539.59,271.21,294.61,368.57,493.97,448.64,356.04,1544.22,318.74,378.35,103.26,2410.93,458.92,,
20141030,79.82,117.95,237.54,272.71,541.63,272.42,296.16,369.41,495.66,450,356.26,1579.21,318.44,379.08,104.06,2410.75,460.39,,
20141029,79.09,119.08,239.82,274.9,546.75,275.29,299.59,372.02,500.06,453.74,357.92,1618.94,320.76,379.87,104.65,2404.54,460.99,,
20141028,79.22,117.76,237.17,272.09,540.55,271.72,295.73,369.15,494.83,449.39,354.27,1623.82,314.98,383.41,104.18,2408.98,459.04,,
20141027,79.52,116.83,235.3,270.41,537.29,270.16,294.31,366.68,491.76,446.53,350.2,1623.02,312.71,382.18,103.54,2378.02,458.94,,
20141024,80.48,116.58,234.79,270.22,537.1,270.7,294.69,364.67,490.99,445.27,348.46,1626.18,309.36,382.26,104.85,2372.99,458.32,,
20141023,80.29,117.24,236.12,272.43,541.93,273.38,297.71,367.22,495.17,448.84,350.49,1622.75,312.9,383.83,104.43,2378.53,460.32,,
20141022,81.83,116.65,234.93,270.35,534.96,268.7,292.23,365.95,489.9,445.1,350.74,1642.77,309.5,383.36,104.85,2373.13,459.95,,
20141021,81.83,117.47,236.58,273,541.03,273.25,297.21,365.63,494.03,447.51,349.19,1653.38,310.69,380.16,105.88,2385.01,461.77,,
20141020,81.6,116.61,234.84,271.13,537.24,271.2,295,363.48,490.7,444.62,345.37,1643.12,307.51,382.92,106.31,2400.73,460.53,,
20141017,80.82,117.45,236.53,272.64,540.23,273.05,296.74,364.5,493.12,446.51,348.31,1636.19,309.7,379.99,107.97,2403.57,461.89,,
20141016,80.32,117.55,236.73,272.69,538.6,271.89,295.33,364.38,491.94,445.74,341.37,1639.88,312.66,380.67,109.1,2389.22,464.7,,
20141015,82.55,117,235.63,271.31,533.56,268.64,291.62,363.09,488.02,442.82,345.55,1644.39,308.79,378.15,108.78,2414.3,466.06,,
20141014,83.82,118.41,238.46,273.9,539.84,271.42,294.74,368.49,494.12,448.69,353.38,1631.43,313.33,384.35,110.42,2410.11,471.16,,
20141013,84.17,119.04,239.74,276.72,554.28,282.7,307.21,366.38,503.51,453.64,351.24,1625.77,308.56,388.37,109.75,2396.31,470.55,,
20141010,80.24,118.21,238.06,275.6,554.29,284.03,309.01,362.43,502.26,451.32,348.33,1615.59,303.48,386.25,109.68,2390.92,471.91,,
20141009,78.88,118.83,239.32,276.41,555.51,283.88,308.95,365.53,504.1,453.67,352.23,1621.02,306.11,389.24,109.86,2412.5,472.59,,
20141008,80.18,118.8,239.26,277.4,561.33,288.16,313.86,365.47,508.13,456.12,348.93,1594.65,307.55,392.16,109.79,2419.06,472.8,,
20141007,80.42,119.86,241.39,279.98,567.13,292.19,318.15,366.1,512.38,458.98,351.24,1604.01,307.69,391.08,110.51,2413.54,474.01,,
20141006,79.6,119.58,240.83,280.24,570.22,295.25,321.93,363.73,513.77,458.91,350.22,1597.87,303.87,390.64,110.73,2395.66,472.64,,
20141003,79.6,118.02,237.68,276.34,565.79,294.15,320.14,357.35,508.65,453.25,346.63,1576.78,295.48,386.79,106.52,2365.12,470.64,,
20141002,79.6,118.22,238.08,277.32,570,297.23,324.07,357.34,511.58,455.05,343.2,1605.16,294.72,389.63,105.63,2365.12,472.2,,
20141001,78.89,118.56,238.77,277.91,573.08,299.53,326.34,357.2,513.68,456.28,347.3,1607.85,292.68,388.43,104.88,2372.72,473.66,,
20140930,78.05,118.69,239.04,278.55,574.29,300.61,327.19,356.65,514.35,456.48,350.07,1601.15,292.4,384.1,105.08,2377.9,473.42,,
20140929,77.97,120.42,242.53,283.14,586.96,308.95,336.58,359.41,524.06,463.54,352.49,1614.95,295.38,385.72,105.79,2367.78,475.39,,
20140926,78.68,119.18,240.03,280.28,582.52,306.74,334.54,356.31,519.98,459.8,351.02,1610.65,292.01,381.45,104.63,2352.18,475.32,,
20140925,78.63,119.08,239.83,279.17,580.97,306.03,333.79,355.06,518.5,458.41,351.34,1617.24,291.66,375.71,102.73,2362.9,475.12,,
20140924,79.9,119.53,240.73,280.38,581.5,305.56,333.44,357.61,519.68,460.14,354.27,1617.19,294.6,377.24,103.37,2362.4,476.04,,
20140923,79.69,118.6,238.85,277.8,578.3,303.8,331.8,355.87,516.9,457.74,352.26,1620.93,291.97,377.18,102.09,2351.76,475.74,,
20140922,80.1,118.63,238.9,277.67,577.77,303.29,331.06,356.24,516.64,457.73,352.46,1616.07,292.75,377.38,101.65,2375.86,476.69,,
20140919,81.02,119.49,240.63,279.4,583,306.52,334.78,358.01,520.86,461.02,357.15,1615.28,294.46,376.19,102.4,2394.85,477.65,,
20140918,83.06,120.48,242.65,280.94,583.82,306.19,334.12,360.79,522.31,463,357.58,1634.43,299.63,374.93,103.28,2400.55,477.73,,
20140917,84.48,122.04,245.78,284.1,590.9,310.11,338.2,364.55,528.45,468.25,361.16,1647.27,304.03,376.65,104.7,2382.09,479.57,,
20140916,85.06,122.26,246.23,284.39,592.2,310.99,339.26,364.77,529.43,468.95,362.37,1648.07,303.57,377.17,104.23,2382.09,478.66,,
20140915,85.58,121.36,244.4,281.84,586.3,306.92,334.87,364,525.07,465.96,357.77,1645.13,304.53,377.28,104.15,2374.3,480.59,,
20140912,82.38,121.3,244.29,281.9,585.66,306.02,334.18,365.32,525.05,466.47,361.65,1640.76,304.93,378.16,105.48,2381.63,484.94,,
20140911,82.64,121.63,244.95,282.77,588.72,307.7,336.27,366.97,527.71,468.75,361.84,1649.49,306.27,381.5,105.18,2434.3,485.71,,
20140910,82.22,122.64,246.98,283.64,589.3,306.99,335,370.34,529.19,470.98,364.65,1660.31,308.11,388.07,103.49,2453.29,485.11,,
20140909,83.5,123.48,248.67,285.79,594.87,310.74,339.19,371.33,533.39,473.96,364.79,1664.01,309.66,388.6,104.28,2465.47,484.6,,
20140908,83.98,124.24,250.22,286.75,597.2,311.64,340.67,373.75,535.79,476.39,373.57,1671.25,311.46,384.62,103.24,2471.22,485.77,,
20140905,83.8,124.85,251.44,288.02,600.35,313.15,342.76,376.09,538.73,479.11,372.59,1688.55,313.41,390.14,102.49,2474.76,484.22,,
20140904,85.24,124.67,251.08,288.63,603.29,316.35,346.31,372.98,539.78,478.54,372.45,1687.42,310.78,382.42,103.99,2473.05,483.11,,
20140903,86.09,125.17,252.09,290.3,607.35,319.21,349.46,373.31,542.72,480.48,369.17,1692.42,314.87,378.32,105.51,2496.39,481.15,,
20140902,87.4,125.3,252.34,289.28,598.85,312.07,341.15,376.04,537.67,478.44,371.82,1685.81,322.19,372.17,106.8,2499.01,482.27,,
20140901,87.79,126.58,254.91,292.75,610.92,320.96,350.63,375.87,546.03,483.52,371.96,1715.67,322.25,368.28,105.53,2499.52,483.83,,
20140829,87.62,126.58,254.91,292.75,610.92,320.96,350.63,375.87,546.03,483.52,371.96,1715.67,322.25,368.28,105.53,2506.93,483.83,,
20140828,87.7,126.33,254.41,291.34,606.84,318.17,347.52,375.29,543,481.42,369.56,1720.42,324.62,362.89,105.55,2499.54,484.06,,
20140827,88.29,126.01,253.77,290.43,605.58,317.7,347.15,373.94,541.69,480.09,372.63,1710.8,322.08,359.8,105.66,2508.12,484.46,,
20140826,89.02,125.89,253.53,290.29,604.81,317.23,346.82,373.66,541.07,479.6,372.98,1712.74,321.42,359.45,105.69,2501.76,485.76,,
20140825,90.07,125.4,252.55,288.54,603.04,316.55,345.92,371.83,539.24,477.75,372.08,1705.05,319.55,357.18,103.15,2513.1,484.76,,
20140822,90.34,125.42,252.59,288.67,602.97,316.12,345.81,372.95,539.55,478.38,372.08,1706.87,323.02,354.45,103.77,2513.1,485.2,,
20140821,91.77,125.49,252.72,289.05,603.72,317.09,346.73,371.7,539.67,477.97,370.62,1701.53,322.05,353.21,104.91,2499.9,484.37,,
20140820,92.38,125.27,252.28,288.28,601.32,315.45,345.13,371.36,537.9,476.74,371.76,1725.61,320.23,352.04,104.1,2493.78,482.85,,
20140819,93.03,124.98,251.7,287.04,599.45,314,343.29,371.6,536.67,476.08,364.36,1726.42,321.87,357.93,102.37,2496.67,482.53,,
20140818,93.35,125.13,252.01,288.2,600.33,314.35,343.99,372.49,537.57,476.98,363.67,1731.82,322.63,360.51,103.91,2484.45,482.69,,
20140815,93.98,125.71,253.17,289.93,607.45,319.31,349.73,373.24,542.77,480.48,361.96,1738.77,325.47,358.99,104.7,2480.28,483.46,,
20140814,93.97,125.65,253.05,288.8,602.55,316.22,345.73,371.74,538.87,477.49,360.61,1753.91,322.73,358.4,104.15,2500.29,483.76,,
20140813,93.59,126.27,254.29,291.29,613.31,324.04,354.92,371.9,546.42,482.19,363.75,1751.86,320.73,359.98,104.6,2500.29,484.13,,
20140812,94.24,126.88,255.51,291.78,612.06,322.62,352.78,373.42,546.04,482.56,368.51,1747.78,320.81,361.47,103.92,2510.43,483.54,,
20140811,95.22,127.68,257.14,293.81,618.2,326.16,356.89,376.26,551.23,486.86,367.5,1749.53,323.35,369.44,105.3,2514.16,484.92,,
20140808,94.99,127.33,256.43,292.43,617.07,325.93,356.67,374.46,549.86,485.32,366.69,1748.36,321.14,367.37,103.72,2529.14,484.58,,
20140807,95.4,127.73,257.24,293.08,619.11,326.45,357.6,377.39,552.23,487.92,368.23,1750.5,323.51,373.17,103.73,2524.08,486.09,,
20140806,96.18,128.22,258.21,294.03,618.26,325.02,355.76,379.8,552.4,488.98,367.17,1745.67,325.97,380.13,105.37,2523.61,487.8,,
20140805,95.73,127.23,256.22,292.4,616.04,324.51,355.32,376.46,549.78,486.05,368.27,1716.78,320.33,379.09,104.34,2542.05,487.03,,
20140804,95.17,127.91,257.6,294.16,620.23,326.87,358.25,378.59,553.39,489.11,371.46,1725.2,321.16,382.2,105.2,2531.69,488.36,,
20140801,95.84,127.09,255.94,292.48,617.5,326.06,357.46,375.04,550.35,485.85,365.95,1733.58,317.15,380.77,105.17,2538.18,487.27,,
20140731,95.63,127.91,257.6,294.43,621.7,328.48,360.06,377,553.91,488.8,368.57,1719.92,319.2,383.25,105.7,2552.01,488.47,,
20140730,96.1,128.45,258.68,296.11,627.2,331.76,364.01,379.19,558.44,492.45,372.07,1738.41,318.78,388.03,104.86,2541.32,488.74,,
20140729,96.22,128.63,259.04,296.64,630.23,334.26,366.72,378.36,560.28,493.26,368,1742.49,318.45,389.36,104.91,2564.98,490.36,,
20140728,94.65,129.34,260.47,298.31,631.89,334.14,366.82,382.32,562.71,496.31,372.05,1748.54,323.93,389.76,106.12,2563.19,490.92,,
20140725,94.65,129.3,260.4,298.34,634.17,336.06,368.92,381.59,564.06,496.85,371.23,1748.68,322.24,391.1,106.26,2554.96,490.45,,
20140724,94.02,129.05,259.89,298.19,630.91,334.04,366.38,380.48,561.44,494.8,373.47,1731.57,320.42,389.24,106.21,2550.79,490.44,,
20140723,93.99,129.16,260.1,298.77,634.01,336.24,369.16,380.71,563.67,496.26,369.08,1753.86,320.79,392.31,106.53,2523.92,489.88,,
20140722,95.36,128.81,259.4,297.35,631.45,334.5,367.14,380.31,561.76,494.94,370.73,1755.75,317.6,395.4,105.69,2520.34,488.41,,
20140721,95.71,129.37,260.53,298.44,633.29,335.85,368.39,380.27,563.03,495.7,368.15,1764.6,320.84,390.32,106.53,2517.96,488.86,,
20140718,96.94,129.29,260.37,297.42,630.92,334.26,366.22,379.85,561.24,494.43,363.98,1757.99,322.74,389.78,105.52,2518.87,488.41,,
20140717,98.1,129.98,261.76,297.92,633.73,335.34,367.45,382.77,564.14,497.36,367.42,1769.4,326.65,389.16,104.13,2527.71,489.41,,
20140716,98.35,129.77,261.34,296.79,630.2,333.4,364.62,380.85,561.06,494.72,366.92,1745.44,325,387.15,104.33,2536.03,488.82,,
20140715,97.89,129.48,260.75,296.02,627.84,331.7,362.77,380.76,559.39,493.65,367.51,1743.35,323.63,389.23,104.81,2537.49,489.56,,
20140714,97.67,130.17,262.13,297.47,632.27,334.72,366.03,381.44,562.69,495.95,366.59,1754.88,325.81,387.46,105.24,2537.27,489.94,,
20140711,96.92,130.19,262.18,297.07,630.72,333.71,364.89,381.06,561.49,495.06,367.41,1796.42,321.96,389.17,104.47,2551.3,489.24,,
20140710,96.55,131.14,264.1,299.7,638.91,338.68,370.65,384.12,568.18,500.38,365.54,1798.61,328.8,389.81,105.41,2543.51,491.82,,
20140709,96.47,131.55,264.91,301.19,638.6,337.15,368.7,388,569.21,502.53,366.17,1776.22,332.93,399.39,107.57,2563.8,492.11,,
20140708,96.51,132.36,266.55,303.44,643.87,339.82,371.62,391.52,574,506.87,366.72,1766.06,336.95,406.53,108.53,2563.8,493.87,,
20140707,95.26,132.62,267.15,303.75,647.81,342.29,374.35,392.77,577.15,509.3,364.02,1766.38,337.56,413.81,107.82,2560.38,494.71,,
20140704,96.11,134.63,270.29,306.74,653.3,344.83,376.55,397.18,582.38,514.24,366.9,1771.9,344.9,413.52,109.49,2581.33,496,,
20140703,96.33,134.22,270.29,306.74,653.3,344.83,376.55,397.18,582.38,514.24,366.9,1771.9,344.9,413.52,109.49,2565.37,496,,
20140702,95.33,134.19,270.43,307.14,654.56,346.08,378.17,396.19,582.94,514.2,365.05,1785.72,345.76,408.11,110.05,2561.07,496.86,,
20140701,93.77,134.09,270.32,307.43,657.68,348.98,381.1,394.36,584.54,514.47,358.01,1778.73,346.6,407,109.94,2564.67,497.09,,
20140630,94.02,134.63,271.11,308.22,658.57,349.08,381.19,396.01,585.69,515.82,358.59,1772.69,349.78,407.33,111.12,2585.72,496.4,,
20140627,95.81,135.89,273.65,310.82,663.44,350.94,383.51,401.09,590.7,520.9,355.84,1771.16,362.51,405.46,112.16,2587.03,497.23,,
20140626,95.72,136.36,274.6,312.01,664.13,351.22,383.71,401.76,591.4,521.59,356.79,1767.93,363.01,406.59,114.01,2581.82,496.38,,
20140625,94.19,136.63,275.14,312.8,666.62,353.64,385.98,399.98,592.57,521.61,355.47,1774.6,361.48,402.94,114.17,2575.85,496.97,,
20140624,92.97,136.34,274.56,311.99,667.19,354.25,386.73,399.39,592.77,521.51,353.96,1772.3,360.55,404.29,114.01,2587.49,497.15,,
20140623,93.74,136.15,274.18,312.02,665.75,353.25,385.92,399.24,591.72,520.8,353.99,1767.5,363.63,397.41,114.83,2600.41,497.36,,
20140620,92.13,136.55,274.99,312.93,668.86,355.43,388.09,399.51,593.98,522.29,351.62,1765.7,365.89,396.59,114.52,2567.66,496.1,,
20140619,91.23,136.27,274.41,311.74,668.03,354.97,387.37,399.09,593.27,521.69,349.33,1759.6,365.41,399.01,113.54,2574.21,495.39,,
20140618,91.28,134.87,271.6,309.4,663.39,353.31,385.2,393.91,588.37,516.64,348.06,1701.87,361.25,392.16,112.78,2563.38,493.76,,
20140617,89.98,134.66,271.18,309.03,661.92,352.57,384.17,392.91,587.03,515.42,347.08,1700.57,358.62,394.67,111.52,2564.03,491.13,,
20140616,89.48,134.71,271.28,309.83,661.32,351.84,383.36,393.75,586.88,515.66,345.55,1704.27,360.32,396.1,112.52,2561.7,491.77,,
20140613,90.81,134.77,271.4,309.98,660.46,350.77,382.03,395.07,586.7,516.07,342.85,1702.23,362.81,399.83,112.54,2545.41,492.48,,
20140612,91.17,134.28,270.4,308.62,658.55,350.13,381.23,392.85,584.66,513.95,341.61,1700.79,360.48,396.64,111.32,2565.49,491.74,,
20140611,94.02,132.84,267.5,305.23,647.54,341.79,372.71,393.67,577.25,509.71,346.23,1681.9,363.64,389.96,111.61,2558.81,491.86,,
20140610,93.51,133.29,268.41,305.49,648.05,340.89,371.61,397.45,578.81,512.16,348.96,1680.49,369.58,390.8,111.45,2558.81,497.81,,
20140609,94.46,133.8,269.44,306.23,651.28,342.48,372.98,399.77,581.8,514.91,349.94,1672.05,374.56,389.92,111.23,2562.06,497.08,,
20140606,94.27,133.71,269.27,305.25,646.63,338.73,368.44,400.79,578.89,513.51,347.76,1669.53,380.43,384.49,112.25,2566.48,497.19,,
20140605,93.79,133.29,268.41,304.26,646.63,339.33,369.16,399.01,578.32,512.47,348.26,1671.35,378.55,379.97,112.01,2566.48,496.84,,
20140604,94.84,133.29,268.41,304.18,645.99,338.42,368.35,400.33,578.3,512.97,347.78,1657.74,383.31,377.38,112.93,2562.73,497.84,,
20140603,92.68,133.59,269.01,305.02,647.6,339.13,369.2,401.73,579.87,514.49,351.03,1657.67,384.11,378.11,113.92,2562.73,497.34,,
20140602,92.58,133.98,269.81,305.41,648.46,339.22,369.37,403.32,580.97,515.8,352.53,1656.83,387.96,375.17,113.69,2565.3,498.64,,
20140530,91.33,133.83,269.5,305.48,649.63,340.21,370.76,402.94,581.67,516.07,349.17,1658.58,389.58,373.66,114.84,2574.02,497.99,,
20140529,97.29,134.74,271.33,307.34,654.26,342.87,373.73,405.11,585.59,519.34,350.27,1675.09,392.27,374.58,115.58,2569.72,499.65,,
20140528,97.84,134.79,271.44,306.01,652.84,341.88,372.39,404.95,584.54,518.63,352.32,1678.61,391.75,372.28,113.24,2583.77,499.23,,
20140527,98.95,134.79,271.44,306.62,655.44,343.72,374.89,405.14,586.42,519.86,351.99,1685.74,391.22,373.95,113.49,2591.08,498.99,,
20140526,98.8,135.71,273.29,308.26,658.41,344.57,376.26,409.09,589.75,523.46,351.26,1720.18,397.8,374.68,115.27,2618.49,498.31,,
20140523,98.29,135.71,273.29,308.26,658.41,344.57,376.26,409.09,589.75,523.46,351.26,1720.18,397.8,374.68,115.27,2618.49,498.31,,
20140522,98.9,135.6,273.07,307.63,657.17,343.25,374.95,410.31,589.28,523.65,348.9,1725.12,399.24,379.2,115.76,2593.51,499.05,,
20140521,98.89,135.64,273.14,307.85,658.35,344.18,375.53,410.13,590.04,524.05,345.53,1715.11,399.55,382.53,116.48,2592,499.05,,
20140520,98.18,135.6,273.06,306.92,654.04,340.96,371.58,410.32,587.1,522.31,347.82,1723.38,399.02,381.09,117.27,2600.17,499.98,,
20140519,98.83,135.72,273.3,306.83,653.8,340.14,370.95,412.25,587.55,523.35,349.82,1721.96,401.37,382.36,117.41,2612.04,499.51,,
20140516,100.74,135.23,272.33,305.92,652.86,340,370.98,410.61,586.37,521.97,345.59,1721.24,402.19,378.3,118.22,2614.29,500.49,,
20140515,103.81,135.79,273.45,307.08,652.04,338.84,369.45,412.28,586.33,522.61,345.85,1723.22,405.74,377.49,120.76,2614.91,500.96,,
20140514,103.27,136.61,275.09,307.96,655.23,339.6,370.72,416.97,590.06,526.74,351.87,1740.71,410.12,380.13,119.27,2625.81,502.25,,
20140513,102.76,136.3,274.48,306.76,652.03,337.18,368,417.19,587.89,525.5,349.2,1725.29,413.92,377.42,118.59,2615.48,502.82,,
20140512,102.76,136.05,273.97,305.51,648.97,335.26,365.51,416.25,585.46,523.63,350.4,1726.25,412.04,375.87,117.6,2613.73,501.09,,
20140509,103.03,135.76,273.39,304.57,647.3,334.29,364.04,415.48,584.05,522.46,342.95,1712.23,415.63,374.62,117.07,2610.59,501.14,,
20140508,105.24,136.28,274.43,306.14,649.58,335.43,365.18,417.06,586.14,524.37,341.98,1712.5,420.43,372.31,119.13,2602.88,502.99,,
20140507,106.26,136.58,275.04,307,651.43,337.25,366.61,415.7,587,524.36,338.52,1715.95,419.4,372.16,119.74,2608.87,503.68,,
20140506,106.29,137.2,276.28,307.28,648.99,334.39,363.14,418.88,586.32,525.2,341.33,1742.16,421.78,375.32,120.4,2644.18,504.52,,
20140505,106.33,136.82,275.52,307.24,648.94,334.97,364.22,417.06,585.7,524.1,340.63,1742.21,419.55,372.92,121.86,2644.18,503.29,,
20140502,106.82,136.68,275.22,307.14,650.94,337.07,366.67,415.16,586.49,523.84,340.63,1734.43,415.7,373.59,121.32,2644.18,502.39,,
20140501,105.9,136.28,274.42,306.98,648.61,335.52,364.74,414.67,584.7,522.55,338.58,1706.27,415.96,375.93,122.33,2648.11,501.33,,
20140430,105.9,137.8,277.48,309.53,652.51,337.08,366.15,418.55,588.67,526.51,339.97,1722.31,423.82,372.91,122.57,2648.11,501.35,,
20140429,108.84,138.67,279.24,311.85,658.84,341.29,370.89,419.79,593.47,529.95,342.38,1726.6,423.88,375.06,122.82,2653.76,501.42,,
20140428,108.17,137.81,277.52,309.84,654.77,339.21,368.65,417.1,589.77,526.62,344.65,1730.62,417.74,373.49,120.56,2652.68,500.76,,
20140425,111.54,138.05,277.98,310.69,657.7,340.97,371.18,418.29,592.2,528.58,347.15,1733.77,418.73,373.42,122.56,2657.14,500.26,,
20140424,113.58,138.15,278.2,312.19,661.49,344.34,374.78,416.49,594.27,529.14,348.48,1721.76,414.96,373.28,123.39,2645.48,500.65,,
20140423,113.31,137.62,277.12,311.37,657.49,342.01,372.03,414.72,590.91,526.38,346.18,1712.12,413.22,372.77,123.77,2646.54,500.09,,
20140422,111.28,137.4,276.67,311.21,657.81,342.87,372.97,412.83,590.53,525.41,347.34,1707.18,410.76,368.96,122.99,2650.61,498.19,,
20140421,113.75,136.91,275.7,310.57,660.71,345.96,376.67,409.96,591.64,524.96,344.2,1715.8,406.99,367.22,120.4,2673.3,498.19,,
20140418,117.16,137.68,277.24,311.46,661.29,345.09,375.52,413.83,593.28,527.49,344.2,1724.74,413.26,369.85,120.64,2673.3,499.54,,
20140417,117.16,137.68,277.24,311.46,661.29,345.09,375.52,413.83,593.28,527.49,344.2,1724.74,413.26,369.85,120.64,2673.3,499.54,,
20140416,117.18,137.06,276,309.72,659.62,343.85,374.89,413.86,592.12,526.79,343.9,1736.38,412.62,370.61,119.46,2673.3,499.18,,
20140415,117.18,136.82,275.51,309.24,658.46,343.21,374.01,413.27,591.13,525.95,339.68,1731.11,414.73,368.75,119.23,2657.5,499.29,,
20140414,117.74,137.37,276.62,311.09,658.04,342.72,373.47,413.81,591,526.08,344.79,1768.52,411.08,369.59,120.96,2625.47,499.25,,
20140411,117.37,136.4,274.67,309.39,652.26,339.76,369.9,410,585.75,521.36,343.67,1757.87,405.27,367.64,120.07,2636.24,493.16,,
20140410,118.73,136.98,275.84,310.19,653.1,340.09,370.14,410.87,586.62,522.24,343.57,1761.09,407.48,366.56,120.7,2642.66,493.89,,
20140409,119.82,136.47,274.81,309.52,654.22,341.12,371.62,410.24,587.2,522.34,339.65,1740.51,408.61,367.8,119.88,2642.71,495.25,,
20140408,119.26,136.04,273.94,307.98,650.89,338.85,369.22,409.72,584.71,520.6,337.93,1747.21,410.2,363.37,119.73,2649.64,495.67,,
20140407,117.02,134.61,271.07,304.35,642.37,333.46,363.3,407.21,577.97,515.47,337.16,1732.9,404.76,366.33,117.67,2646.19,493.99,,
20140404,116.7,134.75,271.33,304.84,645.19,335.71,366.03,406.66,579.76,516.36,335.96,1739.33,404.76,364.67,117.95,2645.51,494.06,,
20140403,115.75,134.28,270.4,303.1,642.54,333.56,363.45,407.3,578.12,515.6,336.65,1715.67,403.3,372.1,115.36,2634.96,494.49,,
20140402,115.8,133.4,268.61,301.3,637.04,329.96,359.75,406.03,573.87,512.49,336.8,1725.51,400.09,372.33,114.77,2657.02,492.92,,
20140401,117.76,133.69,269.2,301.86,640.83,331.67,362.04,409.21,577.54,515.99,334.14,1709.04,407.46,375.03,115.98,2653.4,494.92,,
20140331,116.64,134.52,270.88,304.67,648.86,337.19,367.97,410.26,583.47,520.06,333.45,1714.17,409.24,376.13,118.52,2654.92,493.68,,
20140328,112.76,134.75,271.33,305.21,650.67,338.68,369.24,409.77,584.58,520.55,332.29,1726.9,406.26,380.51,119.61,2667.08,493.69,,
20140327,112.88,134.6,271.04,303.96,649.55,337.98,368.23,409.42,583.69,519.86,328.57,1726.62,407.55,380.5,118.17,2643.01,494.13,,
20140326,111.29,133.44,268.71,301.19,643.32,334.67,365.01,405.66,578.14,514.97,327.15,1737.47,402.46,375.52,116.45,2640.13,492.47,,
20140325,112.11,133.66,269.15,300.83,642.41,333.48,363.58,407.23,578,515.5,331.77,1748.95,404.15,372.36,116.29,2634.96,492.61,,
20140324,110.92,133.08,267.98,299.53,641.49,332.99,363.56,406.68,577.19,514.79,326.49,1749.52,404.2,375.86,114.64,2614.76,490.58,,
20140321,110.14,132.94,267.7,299.4,641.09,333.36,363.89,404.71,576.28,513.45,326.63,1781.3,397.8,377.78,115.05,2620.08,488.56,,
20140320,109.88,133.27,268.35,299.5,639.54,331.85,361.96,405.85,575.56,513.46,324.25,1776.34,401.33,378.38,115.63,2628.47,488.62,,
20140319,109.9,134.89,271.62,302.91,641.71,331.46,361.1,411.75,578.96,517.87,330.01,1793.17,407.21,383.43,118.22,2637.48,487.06,,
20140318,109.58,134.75,271.33,302.78,642.18,332.5,362.41,409.67,578.62,516.85,327.85,1814.21,402.75,384.38,118.66,2631.15,485.86,,
20140317,109.58,134.12,270.07,301.02,637.19,330.14,359.46,405.82,573.91,512.44,326.26,1834.97,396.24,381.3,118.09,2645.74,484.58,,
20140314,109.66,134.9,271.63,302.88,644.05,334.62,364.91,407.43,579.21,516.33,326.64,1843.58,400.7,377.51,119.51,2652.91,485.48,,
20140313,111.58,134.58,270.99,302.65,639.2,331.53,361.58,406.03,575.38,513.42,325.35,1833.58,400.82,373.53,121.87,2652.79,483.61,,
20140312,107.94,135.03,271.9,302.99,641.11,332.55,362.37,407.18,577.08,514.92,328.28,1832.98,402.26,372.21,121.4,2638.04,485.27,,
20140311,105.97,135.18,272.19,304.93,645.73,336.78,366.75,404.66,579.5,515.41,327.1,1799.37,399.67,371.24,122.36,2651.58,483.99,,
20140310,103.99,135.37,272.59,306,646.84,337.93,367.86,403.64,579.95,515.29,333.07,1794.19,396.12,368.09,122.45,2640.58,484.33,,
20140307,113.59,136.14,274.13,307.19,653.24,341.73,372.25,406.28,585.25,519.59,335.79,1790.43,401.29,365.79,120.88,2661.13,485.78,,
20140306,116.44,136.76,275.39,307.59,650.66,339.16,369.11,408.31,584.1,519.68,345.06,1813.1,399.93,364.9,121.59,2657.54,486.49,,
20140305,115.28,135.65,273.14,306.07,648.57,338.62,369.03,405.34,581.69,517.03,343.3,1796.43,396.02,363.85,121.09,2648.72,483.2,,
20140304,115.15,135.98,273.8,306.25,655.96,344.13,374.76,405.05,586.76,520.03,343.38,1793.1,393.76,367.7,117.71,2643.43,482.85,,
20140303,118.06,135.34,272.53,305.85,660.22,348.93,380.9,400.05,588.12,518.91,337.08,1810.41,388.87,361.8,118.46,2601.17,480.53,,
20140228,118.14,133.98,269.77,302.43,649.64,342.55,373.18,395.99,579.46,511.98,340.58,1774.16,380.83,360.75,115.95,2615.96,478.54,,
20140227,117.87,133.33,268.47,301.59,647.07,341.54,372.4,393.37,576.82,509.33,340.98,1787.3,376.65,356.51,117.16,2616.4,475.63,,
20140226,117.33,133.48,268.77,301.61,649.64,343.28,374.27,393.81,578.76,510.69,340.92,1782.18,379.28,353.32,115.23,2617.76,475.21,,
20140225,116.62,133.96,269.74,301.58,649.07,342.66,372.99,394.4,578.55,510.79,341.3,1806.9,380.91,349.62,115.42,2613.72,470.93,,
