품목비교 Historical Data
조회기간 :,2008-07-19 ~ 2018-07-17
표시기준 :,Value(Price)로 표시
순서 :,최근부터(DESC)
병합기준 :,Union
[일간 기준]
,"Baltic Dry Index (BDI)1985.01.04"
20160504,652
20160503,682
20160429,703
20160428,710
20160427,715
20160426,704
20160425,690
20160422,688
20160421,670
20160420,669
20160419,671
20160418,659
20160415,635
20160414,597
20160413,567
20160412,560
20160411,555
20160408,539
20160407,517
20160406,500
20160405,487
20160404,471
20160401,450
20160331,429
20160330,414
20160329,409
20160324,406
20160323,401
20160322,398
20160321,398
20160318,395
20160317,392
20160316,393
20160315,396
20160314,393
20160311,388
20160310,384
20160309,376
20160308,366
20160307,354
20160304,349
20160303,342
20160302,335
20160301,332
20160229,329
20160226,327
20160225,325
20160224,322
20160223,318
20160222,316
20160219,315
20160218,313
20160217,307
20160216,301
20160215,295
20160212,291
20160211,290
20160210,290
20160209,291
20160208,293
20160205,297
20160204,298
20160203,303
20160202,310
20160201,314
20160129,317
20160128,325
20160127,337
20160126,345
20160125,354
20160122,354
20160121,355
20160120,358
20160119,363
20160118,369
20160115,373
20160114,383
20160113,394
20160112,402
20160111,415
20160108,429
20160107,445
20160106,467
20160105,468
20160104,473
20151224,478
20151223,475
20151222,474
20151221,478
20151218,477
20151217,471
20151216,471
20151215,484
20151214,508
20151211,522
20151210,534
20151209,546
20151208,551
20151207,551
20151204,563
20151203,574
20151202,590
20151201,598
20151130,584
20151127,581
20151126,562
20151125,546
20151124,528
20151123,516
20151120,498
20151119,504
20151118,519
20151117,537
20151116,550
20151113,560
20151112,579
20151111,599
20151110,622
20151109,628
20151106,631
20151105,640
20151104,657
20151103,680
20151102,706
20151030,721
20151029,728
20151028,736
20151027,739
20151026,759
20151023,774
20151022,786
20151021,780
20151020,762
20151019,747
20151016,754
20151015,766
20151014,787
20151013,804
20151012,809
20151009,809
20151008,817
20151007,841
20151006,869
20151005,881
20151002,889
20151001,888
20150930,900
20150929,926
20150928,943
20150925,943
20150924,922
20150923,917
20150922,923
20150921,978
20150918,960
20150917,883
20150916,814
20150915,802
20150914,805
20150911,818
20150910,830
20150909,855
20150908,873
20150907,876
20150904,875
20150903,891
20150902,906
20150901,911
20150828,903
20150827,905
20150826,918
20150825,942
20150824,968
20150821,994
20150820,1014
20150819,1031
20150818,1046
20150817,1063
20150814,1055
20150813,1046
20150812,1093
20150811,1162
20150810,1197
20150807,1200
20150806,1201
20150805,1222
20150804,1200
20150803,1151
20150731,1131
20150730,1100
20150729,1104
20150728,1094
20150727,1090
20150724,1086
20150723,1102
20150722,1118
20150721,1113
20150720,1067
20150717,1048
20150716,1009
20150715,951
20150714,915
20150713,900
20150710,874
20150709,853
20150708,840
20150707,830
20150706,815
20150703,805
20150702,794
20150701,794
20150630,800
20150629,813
20150626,823
20150625,829
20150624,829
20150623,790
20150622,779
20150619,779
20150618,773
20150617,725
20150616,681
20150615,656
20150612,642
20150611,629
20150610,618
20150609,612
20150608,610
20150605,610
20150604,603
20150603,598
20150602,591
20150601,589
20150529,589
20150528,588
20150527,587
20150526,584
20150522,586
20150521,592
20150520,606
20150519,620
20150518,630
20150515,634
20150514,637
