품목비교 Historical Data
조회기간 :,2008-07-19 ~ 2018-07-17
표시기준 :,Value(Price)로 표시
순서 :,최근부터(DESC)
병합기준 :,Union
[일간 기준]
,"Baltic Dirty Tanker Index (BDTI)1998.08.03"
20150911,635
20150910,640
20150909,642
20150908,639
20150907,640
20150904,633
20150903,628
20150902,616
20150901,609
20150828,598
20150827,593
20150826,595
20150825,601
20150824,611
20150821,622
20150820,632
20150819,644
20150818,654
20150817,665
20150814,668
20150813,673
20150812,673
20150811,677
20150810,694
20150807,708
20150806,713
20150805,726
20150804,735
20150803,742
20150731,755
20150730,763
20150729,776
20150728,792
20150727,803
20150724,813
20150723,817
20150722,826
20150721,849
20150720,854
20150717,846
20150716,840
20150715,824
20150714,820
20150713,827
20150710,835
20150709,857
20150708,870
20150707,888
20150706,903
20150703,916
20150702,936
20150701,952
20150630,972
20150629,989
20150626,1026
20150625,1054
20150624,1066
20150623,1070
20150622,1046
20150619,1025
20150618,1011
20150617,969
20150616,931
20150615,917
20150612,917
20150611,908
20150610,910
20150609,914
20150608,887
20150605,874
20150604,863
20150603,859
20150602,846
20150601,848
20150529,856
20150528,865
20150527,868
20150526,883
20150522,901
20150521,918
20150520,938
20150519,892
20150518,846
20150515,829
20150514,806
20150513,761
20150512,748
20150511,746
20150508,753
20150507,744
20150506,741
20150505,745
20150501,749
20150430,754
20150429,768
20150428,772
20150427,773
20150424,778
20150423,784
20150422,792
20150421,801
20150420,805
20150417,799
20150416,800
20150415,798
20150414,790
20150413,778
20150410,772
20150409,771
20150408,764
20150407,776
20150402,795
20150401,804
20150331,809
20150330,792
20150327,801
20150326,811
20150325,813
20150324,803
20150323,786
20150320,769
20150319,772
20150318,783
20150317,796
20150316,809
20150313,812
20150312,816
20150311,818
20150310,827
20150309,837
20150306,848
20150305,851
20150304,844
20150303,835
20150302,835
20150227,841
20150226,837
20150225,838
20150224,838
20150223,838
20150220,840
20150219,841
20150218,845
20150217,841
20150216,853
20150213,863
20150212,867
20150211,870
20150210,886
20150209,900
20150206,920
20150205,922
20150204,910
20150203,904
20150202,894
20150130,863
20150129,868
20150128,870
20150127,878
20150126,889
20150123,917
20150122,934
20150121,946
20150120,953
20150119,948
20150116,950
20150115,942
20150114,937
20150113,933
20150112,914
20150109,905
20150108,895
20150107,884
20150106,884
20150105,884
20150102,885
20141224,862
20141223,862
20141222,872
20141219,877
20141218,881
20141217,888
20141216,886
20141215,871
20141212,857
20141211,842
20141210,835
20141209,824
20141208,818
20141205,815
20141204,818
20141203,826
20141202,833
20141128,866
20141127,893
20141126,939
20141125,947
20141124,960
20141121,975
20141120,973
20141119,964
20141118,937
20141117,909
20141114,871
20141113,865
20141112,843
20141111,835
20141110,839
20141107,839
20141106,833
20141105,825
20141104,820
20141103,813
20141031,809
20141030,795
20141029,777
20141028,754
20141027,735
20141024,716
20141023,699
20141022,699
20141021,703
20141020,702
20141017,700
20141016,698
20141015,694
20141014,689
20141013,683
20141010,678
20141009,674
20141008,664
20141007,657
20141006,649
20141003,645
20141002,639
20141001,639
20140930,623
20140929,613
20140926,611
20140925,608
20140924,605
20140923,604
20140922,607
20140919,612
20140918,615
20140917,625
20140916,630
20140915,635
20140912,640
20140911,645
20140910,652
20140909,660
20140908,665
20140905,674
20140904,677
20140903,682
20140902,687
20140901,693
20140829,699
20140828,722
20140827,735
20140826,742
20140822,759
20140821,761
20140820,768
20140819,759
20140818,749
20140815,747
20140814,748
20140813,753
20140812,762
20140811,793
20140808,807
20140807,811
20140806,794
20140805,800
20140804,815
20140801,826
20140731,833
20140730,842
20140729,848
20140728,862
20140725,891
20140724,931
20140723,946
20140722,955
20140721,918
20140718,906
20140717,896
20140716,884
20140715,820
20140714,796
20140711,786
20140710,774
20140709,752
20140708,739
20140707,736
20140704,741
20140703,750
20140702,747
20140701,728
20140630,724
20140627,721
20140626,723
20140625,717
20140624,717
20140623,717
20140620,715
20140619,712
20140618,672
20140617,650
20140616,641
20140613,641
20140612,635
20140611,637
20140610,637
20140609,636
20140606,635
20140605,630
20140604,635
20140603,641
20140602,651
20140530,657
20140529,667
20140528,674
20140527,682
20140523,691
20140522,684
20140521,669
20140520,651
20140519,649
20140516,652
20140515,656
20140514,657
20140513,658
20140512,661
20140509,664
20140508,665
20140507,655
20140506,648
20140502,647
20140501,644
20140430,648
20140429,651
20140428,655
20140425,657
20140424,658
20140423,666
20140422,673
20140417,677
20140416,686
20140415,693
20140414,690
20140411,693
20140410,692
20140409,693
20140408,691
20140407,696
20140404,696
20140403,688
20140402,691
20140401,694
20140331,700
20140328,705
20140327,709
20140326,711
20140325,711
20140324,712
20140321,712
20140320,711
20140319,699
20140318,695
20140317,682
20140314,679
20140313,676
20140312,678
20140311,681
20140310,692
20140307,689
20140306,695
20140305,702
20140304,711
20140303,717
20140228,726
20140227,737
20140226,741
20140225,750
20140224,753
20140221,761
20140220,770
20140219,772
20140218,783
20140217,802
20140214,811
20140213,818
20140212,829
20140211,846
20140210,852
20140207,853
20140206,866
20140205,890
20140204,926
20140203,958
20140131,1005
20140130,1037
20140129,1065
20140128,1099
20140127,1132
20140124,1186
20140123,1243
20140122,1323
20140121,1340
20140120,1344
20140117,1273
20140116,1222
20140115,1142
20140114,1090
20140113,1053
20140110,1051
20140109,1041
20140108,1026
20140107,1014
20140106,1006
20140103,1026
20140102,1021
20131224,997
20131223,988
20131220,932
20131219,897
20131218,870
20131217,853
20131216,829
20131213,823
20131212,804
20131211,795
20131210,780
20131209,759
20131206,740
20131205,709
20131204,699
20131203,694
20131202,680
20131129,674
20131128,673
20131127,666
20131126,653
20131125,652
20131122,652
20131121,652
20131120,655
20131119,650
20131118,647
20131115,642
20131114,647
20131113,643
20131112,639
20131111,635
20131108,635
20131107,631
20131106,623
20131105,615
20131104,608
20131101,604
20131031,595
20131030,591
20131029,596
20131028,599
20131025,600
20131024,596
20131023,614
20131022,617
20131021,621
20131018,621
20131017,617
20131016,607
20131015,589
20131014,586
20131011,587
20131010,591
20131009,595
20131008,601
20131007,599
20131004,601
20131003,594
20131002,587
20131001,586
20130930,584
20130927,586
20130926,587
20130925,588
20130924,586
20130923,585
20130920,589
20130919,580
20130918,580
20130917,582
20130916,582
20130913,583
20130912,585
20130911,583
20130910,583
20130909,587
20130906,593
20130905,598
20130904,604
20130903,608
20130902,618
20130830,622
20130829,630
20130828,642
20130827,645
20130823,658
20130822,663
20130821,663
20130820,653
20130819,647
20130816,644
20130815,645
20130814,642
20130813,631
20130812,631
20130809,632
20130808,629
20130807,621
20130806,618
20130805,618
20130802,618
20130801,618
20130731,624
20130730,638
20130729,650
20130726,653
20130725,650
20130724,646
20130723,649
20130722,650
20130719,650
20130718,630
20130717,617
20130716,609
20130715,611
20130712,612
20130711,613
20130710,611
20130709,609
20130708,606
20130705,603
20130704,598
20130703,589
20130702,587
20130701,580
20130628,577
20130627,577
20130626,577
20130625,580
20130624,583
20130621,584
20130620,580
20130619,580
20130618,583
20130617,586
20130614,587
20130613,590
20130612,594
20130611,601
20130610,603
20130607,602
20130606,605
20130605,608
20130604,609
20130603,610
20130531,612
20130530,614
20130529,614
20130528,609
20130524,606
20130523,604
20130522,603
20130521,605
20130520,609
20130517,612
20130516,611
20130515,614
20130514,615
20130513,615
20130510,617
20130509,620
20130508,616
20130507,620
20130503,622
20130502,623
20130501,623
20130430,619
20130429,621
20130426,623
20130425,622
20130424,626
20130423,638
20130422,638
20130419,634
20130418,632
20130417,630
20130416,638
20130415,663
20130412,674
20130411,682
20130410,702
20130409,709
20130408,712
20130405,707
20130404,677
20130403,659
20130402,658
20130328,661
20130327,663
20130326,669
20130325,675
20130322,677
20130321,671
20130320,664
20130319,659
20130318,662
20130315,663
20130314,669
20130313,661
20130312,661
20130311,666
20130308,674
20130307,681
20130306,686
20130305,690
20130304,696
20130301,700
20130228,697
20130227,692
20130226,686
20130225,683
20130222,677
20130221,673
20130220,669
20130219,658
20130218,659
20130215,661
20130214,657
20130213,655
20130212,647
20130211,643
20130208,640
20130207,638
20130206,636
20130205,632
20130204,634
20130201,635
20130131,636
20130130,636
20130129,632
20130128,637
20130125,646
20130124,647
20130123,636
20130122,632
20130121,633
20130118,630
20130117,630
20130116,631
20130115,633
20130114,637
20130111,641
20130110,646
20130109,654
20130108,663
20130107,671
20130104,679
20130103,689
20130102,696
20121224,764
20121221,774
20121220,778
20121219,779
20121218,774
20121217,754
20121214,746
20121213,741
20121212,730
20121211,724
20121210,711
20121207,707
20121206,706
20121205,702
20121204,701
20121203,703
20121130,705
20121129,705
20121128,708
20121127,719
20121126,721
20121123,723
20121122,723
20121121,725
20121120,723
20121119,723
20121116,715
20121115,715
20121114,713
20121113,700
20121112,687
20121109,680
20121108,667
20121107,662
20121106,655
20121105,659
20121102,667
20121101,672
20121031,674
20121030,672
20121029,675
20121026,678
20121025,681
20121024,683
20121023,681
20121022,680
20121019,676
20121018,672
20121017,670
20121016,668
20121015,668
20121012,667
20121011,665
20121010,663
20121009,662
20121008,662
20121005,664
20121004,664
20121003,660
20121002,656
20121001,652
20120928,649
20120927,646
20120926,640
20120925,638
20120924,640
20120921,642
20120920,643
20120919,642
20120918,637
20120917,635
20120914,634
20120913,633
20120912,634
20120911,635
20120910,637
20120907,634
20120906,631
20120905,628
20120904,626
20120903,628
20120831,627
20120830,626
20120829,622
20120828,620
20120824,618
20120823,617
20120822,617
20120821,614
20120820,610
20120817,608
20120816,606
20120815,604
20120814,604
20120813,608
20120810,612
20120809,613
20120808,615
20120807,619
20120806,623
20120803,626
20120802,634
20120801,638
20120731,642
20120730,645
20120727,643
20120726,640
20120725,633
20120724,630
20120723,627
20120720,624
20120719,622
20120718,621
20120717,624
20120716,626
20120713,629
20120712,628
20120711,632
20120710,640
20120709,649
20120706,654
20120705,659
20120704,665
20120703,669
20120702,677
20120629,682
20120628,674
20120627,670
20120626,664
20120625,660
20120622,661
20120621,662
20120620,663
20120619,668
20120618,676
20120615,682
20120614,686
20120613,696
20120612,689
20120611,685
20120608,688
20120607,686
20120606,690
20120601,699
20120531,707
20120530,716
20120529,723
20120528,729
20120525,733
20120524,738
20120523,742
20120522,754
20120521,760
20120518,765
20120517,772
20120516,774
20120515,767
20120514,755
20120511,760
20120510,766
20120509,771
20120508,767
20120504,763
20120503,769
20120502,772
20120501,775
20120430,779
20120427,779
20120426,766
20120425,752
20120424,744
20120423,741
20120420,740
20120419,745
20120418,754
20120417,762
20120416,773
20120413,782
20120412,791
20120411,806
20120410,813
20120405,820
20120404,822
20120403,822
20120402,819
20120330,818
20120329,822
20120328,821
20120327,808
20120326,804
20120323,809
20120322,821
20120321,837
20120320,848
20120319,852
20120316,874
20120315,879
20120314,857
20120313,826
20120312,820
20120309,818
20120308,812
20120307,806
20120306,797
20120305,796
20120302,790
20120301,781
20120229,784
20120228,791
20120227,796
20120224,798
20120223,803
20120222,811
20120221,814
20120220,817
20120217,817
20120216,811
20120215,804
20120214,791
20120213,789
20120210,795
20120209,795
20120208,784
20120207,782
20120206,785
20120203,790
20120202,801
20120201,803
20120131,813
20120130,822
20120127,825
20120126,829
20120125,835
20120124,839
20120123,847
20120120,849
20120119,846
20120118,841
20120117,822
20120116,805
20120113,791
20120112,781
20120111,778
20120110,782
20120109,784
20120106,790
20120105,781
20120104,782
20120103,783
20111223,930
20111222,939
20111221,902
20111220,889
20111219,869
20111216,864
20111215,856
20111214,859
20111213,882
20111212,864
20111209,839
20111208,817
20111207,776
20111206,773
20111205,775
20111202,776
20111201,784
20111130,788
20111129,787
20111128,780
20111125,782
20111124,783
20111123,787
20111122,786
